X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-5.653533	-2.150680	-5.120184	-4.586812	-1.827822	-2.053116	-0.965754	-6.376853	-2.430149	-6.021982	-9.867912	-10.810064	-6.484223	-7.246327	-10.578737	-0.383884	-7.096955	-5.438955	-10.289885	-9.768320	0.100563	-6.424568	-5.503923	-5.331753	-3.156482	-9.727808	-8.365703	-4.660726
-4.403793	-3.309937	-4.209529	-6.351887	-1.833857	-2.577327	-0.066281	-5.820951	-2.187447	-6.947581	-9.696556	-10.275518	-7.656521	-8.267423	-11.694001	-1.969520	-7.517989	-7.193573	-11.243252	-9.204069	0.060280	-5.733353	-5.028401	-4.789747	-3.194114	-7.352154	-7.093611	-6.418815
-6.621102	-3.929992	-2.717287	-6.022324	-1.368929	-1.352074	-0.174778	-4.461885	-2.163626	-6.818524	-7.441663	-5.488393	-5.154854	-7.293287	-6.731007	-1.084318	-5.165049	-4.558742	-5.426889	-6.571010	0.690573	-7.275779	-5.316157	-4.704989	-1.674535	-4.404875	-4.873861	-8.223649
-4.520360	-3.866048	-3.340358	-5.021925	-2.213540	-1.479759	-1.514047	-5.606160	-2.617388	-4.107614	-4.594237	-2.176791	-6.003624	-4.533721	-4.034559	-0.930879	-6.066840	-5.661262	-3.593599	-3.513445	0.583043	-5.488149	-5.091294	-3.087882	-1.619147	-3.714174	-3.006458	-5.396130
-4.511172	-1.879206	-2.946546	-3.347494	-2.609791	-4.417782	-0.230787	-3.451376	-0.463834	0.119849	-2.758780	0.802385	-4.485336	-3.524928	-3.237760	-3.151404	-3.540964	-0.849537	-1.211484	-2.102777	1.059392	-4.030166	-3.248113	-0.762428	-0.760050	-1.449153	-2.182101	-2.875961
-2.074338	-1.048069	-4.500852	-0.921133	-1.919284	-2.539846	0.412702	-0.505635	2.845432	2.888560	-1.639997	-0.105567	-1.853291	-0.035811	-0.542713	-0.155096	-0.928924	-1.312768	0.455853	-1.229907	1.039120	-1.326631	-0.693117	-0.616129	0.954755	-0.232415	-0.477295	-0.566444
-1.387062	-0.991740	-0.836079	0.858655	-0.480621	-1.928751	0.446320	-1.223740	2.229610	2.890018	0.294210	0.694251	-0.985994	-1.164674	-0.576821	-0.151756	-1.260322	-1.111257	-0.166791	-1.475840	-0.819671	0.876653	0.870692	-1.282487	1.106266	1.245638	-0.914542	0.704518
-1.241245	-0.243821	4.381273	0.872267	-2.791903	-1.507400	-0.520634	-0.823193	1.745498	-1.436578	-2.100862	0.135636	-1.386746	-0.408019	2.134213	1.359313	0.686638	-1.171407	-1.263420	-1.393476	-0.887280	1.860083	0.517812	-1.278504	2.393984	-2.139897	-1.411043	-1.026975
0.211510	-0.649114	4.465100	-1.424199	-1.851033	-2.154593	-1.501559	-1.171295	-0.150406	-0.099332	0.009782	0.558788	-1.528051	-1.882549	1.255285	-0.084289	0.120853	-0.448219	-1.481335	-0.400819	-0.676805	0.796658	1.157039	-0.881682	-0.143393	-1.446321	-1.550801	-1.005428
0.097001	0.416878	3.835001	0.481953	-1.381612	-3.089232	1.228545	-1.904549	-0.930205	0.358855	1.424740	-0.115597	-1.743912	-0.158066	-0.549907	1.134435	0.627221	-0.337595	-1.324140	0.493229	1.322954	1.675574	1.096772	-0.979224	-0.206166	-2.011539	-0.366919	0.330858
0.999325	1.006154	2.555674	-0.605178	0.811957	-0.945918	2.896078	-0.066956	-1.456398	-0.913919	-0.231792	0.655880	-1.747331	2.129325	0.334533	-3.198117	-0.454461	0.240462	0.875163	0.025365	3.006199	1.493430	1.039709	-0.318331	1.969165	1.022749	0.713202	3.339681
1.912980	3.251710	-0.006882	3.431503	-0.638426	0.737248	5.525239	-0.277319	0.698710	2.743343	0.374784	1.112916	0.697988	4.115824	-0.224598	-2.167046	1.198703	0.319751	1.728170	0.478888	4.124532	-0.060177	1.655747	0.401494	1.254198	0.946939	2.245759	1.037239
-0.002135	2.341445	1.748329	2.614194	0.382937	2.554563	5.601129	-0.504739	1.048620	1.077141	2.181163	1.071909	2.503643	0.620525	0.998397	-1.011853	1.626112	0.984170	1.190479	2.437694	3.787052	3.691251	1.559485	0.547250	2.170933	0.065829	0.974850	5.026928
1.295977	1.312456	2.332107	-0.686807	2.216443	2.881428	3.297648	3.666081	0.626930	1.541771	1.517742	0.945558	-0.391870	2.219928	-1.544685	-3.247841	3.167362	2.108417	0.940188	1.831281	5.964662	1.169711	2.827520	3.365834	2.622269	1.660317	0.754972	1.291748
3.511614	0.924741	1.321750	1.170697	3.039790	1.719641	2.246596	0.667940	1.013637	2.292133	1.697519	0.224061	2.800548	1.511729	0.985653	-1.090912	2.346051	0.982889	-0.873007	0.884646	3.284563	3.594702	2.787350	1.147145	3.965205	0.335100	1.789724	1.056796
0.142373	-1.865301	-0.754045	2.399004	3.849978	0.683001	-1.382027	2.234635	1.431841	1.879423	3.659391	0.037014	0.944992	2.755925	2.949108	-0.780266	1.030876	4.251986	2.633192	2.293688	0.765155	1.415822	2.623072	0.145381	2.328940	-0.499825	1.574203	2.196969
1.900354	-3.520274	-3.586178	3.463710	2.209104	-0.658494	-4.155721	3.042866	0.307940	0.843141	0.281953	1.515217	3.234561	-0.286886	0.350076	-0.433106	1.748634	3.233905	-1.241519	1.305804	0.291841	3.676667	1.475785	0.278839	3.563773	0.731340	0.843007	2.084266
1.405953	-1.578078	-1.339551	2.118813	0.584166	1.266255	-5.544986	2.940130	2.173132	2.432584	0.988603	0.345366	1.087652	0.825893	0.116555	1.195167	2.374022	5.503044	1.517759	1.418891	-3.231580	1.860536	2.047688	1.496718	1.891804	1.396894	1.425333	3.105484
1.111169	1.439583	-1.447966	2.658710	0.594862	3.499648	-5.474221	1.448325	2.624516	3.037252	0.853337	0.596861	2.057361	1.014560	0.992141	2.950452	0.273338	4.773302	3.763622	2.177748	-2.545905	2.354727	1.833976	3.365416	0.112831	1.024132	-0.471420	2.416023
4.751900	0.458009	-0.258725	0.634199	-1.320809	4.004183	-1.567627	2.018349	-1.030910	4.693641	2.433353	0.786300	2.224787	0.741011	-0.191768	1.578145	0.898979	3.546377	2.134269	0.997071	-2.747234	2.200738	1.422750	2.613931	-0.555247	-0.679746	-0.086055	4.259678
1.557444	1.052096	1.507571	-0.313123	-0.854450	4.872659	1.374197	1.880701	-2.091247	4.752751	-0.452953	1.003279	3.286226	1.964544	1.541625	0.592847	-0.409457	4.432666	-0.375105	1.919359	-2.665265	2.564666	1.449706	2.120462	-3.198730	1.885056	1.533426	5.011449
4.563199	2.155444	2.282520	-1.190558	-3.433562	6.876576	1.628651	1.490978	-0.107096	3.049279	0.671516	1.664198	1.737476	0.480857	2.083916	2.162056	-0.072473	0.389869	1.098199	0.127409	-0.106597	1.092309	1.091143	2.049606	-5.201720	-0.931365	2.729521	1.983434
4.504662	3.566549	-0.049479	-0.098109	-1.717147	5.409132	4.086534	-0.291420	1.933341	0.964425	-0.159042	2.263954	2.075835	1.691147	1.302202	1.885469	0.504227	1.739583	-0.480723	1.118219	0.275371	0.435766	1.095358	1.282261	-2.896916	-0.501209	3.405428	0.782429
2.922433	2.020711	1.947672	-0.336678	-2.362507	7.471425	4.618848	0.371703	1.587364	1.078886	3.120668	0.754345	2.291798	3.228812	-0.107519	-2.772814	0.401043	0.317707	1.048228	2.438586	-2.787361	0.486534	0.853251	1.082127	-4.146322	-0.507880	0.073645	2.053335
1.109309	3.864928	2.599073	0.025732	-2.275744	5.936657	3.255993	0.130847	2.982670	0.339461	0.152244	0.247170	1.308065	1.496448	0.196050	-0.741995	1.490870	-0.153761	0.788448	0.584608	-1.365290	1.404712	1.696918	1.172701	-4.260536	2.307919	2.028169	-0.505052
2.656589	4.050597	3.100421	0.256918	-0.603459	6.378724	-0.948932	1.778310	-0.316041	0.792748	-0.379616	1.469526	1.851533	1.365755	1.384205	-0.422475	1.364708	0.273478	1.336536	2.082784	-0.725617	1.439197	1.228259	0.087581	-3.274361	0.833487	2.887398	-0.459133
4.577570	0.652917	3.881915	-2.028721	-0.251855	3.242327	-2.679126	1.425489	0.132029	2.957547	0.008783	0.184211	1.671098	1.622028	1.603843	1.667543	1.134252	2.699421	-0.685213	0.634310	-2.274939	-0.994613	1.975771	3.308367	-2.679096	2.415821	1.509231	0.508289
3.633651	1.449787	1.079854	0.629211	-1.085234	1.118065	-4.543889	2.147584	-1.515420	3.200455	1.291339	-0.230875	1.673358	2.828666	0.655662	1.927659	0.460100	1.530067	-0.149999	1.097285	-1.849056	2.651281	2.714153	3.162655	-3.812044	1.825418	2.086064	2.594213
2.668330	3.569104	2.129736	-2.406087	-2.002797	-2.065864	-1.228020	1.278592	-2.060391	4.208472	0.441049	1.023764	2.017212	-0.147633	1.200859	0.626372	0.411551	4.205415	1.766774	1.698305	-0.967366	1.249876	1.738903	3.148646	-4.111705	2.150777	-0.068603	3.020238
1.998306	3.721966	2.732661	-0.996418	-1.997146	-4.430460	0.077680	0.124912	-0.144583	3.681295	0.818309	-0.072373	2.485056	1.396327	-0.107469	-0.111821	0.270502	1.395662	1.103303	0.776170	-1.480169	0.847972	2.640219	4.015536	-2.640679	1.049394	0.773327	-0.233639
3.373777	2.817274	3.694427	-0.060784	0.201916	-6.251023	-1.307288	2.056742	-0.964098	2.704224	1.098918	0.730612	2.658788	1.238946	-0.620826	-0.502720	1.807050	0.382208	0.795787	0.092577	-1.528663	1.960865	2.360299	1.769625	-3.084469	0.099468	0.735852	3.112880
1.768141	0.450824	5.115333	1.082612	-1.232311	-6.315555	-0.861523	1.101980	1.735462	1.839156	-0.084128	1.074517	0.746605	1.154719	-0.051714	-1.828427	0.290892	3.959450	1.033722	-0.138277	-1.007948	2.124554	1.130242	2.997111	-3.302874	0.901997	1.283370	0.878194
0.435297	-2.031085	0.695678	1.041568	0.498969	-3.551156	-1.138626	0.208726	5.286398	2.066592	0.710167	0.204040	0.439406	-0.242554	0.290565	-0.047243	-0.078472	2.324288	0.451406	0.699807	0.190777	3.865937	0.643346	0.937693	-2.641696	0.758577	-0.109721	2.841102
0.723042	-4.278954	-1.225940	1.681482	0.009956	-2.972228	-2.305896	0.376676	3.022207	0.030030	1.251202	-0.610020	2.459087	2.272124	-0.471193	0.745930	0.997753	1.714319	0.198138	-0.877074	-0.184185	0.006913	-0.213691	2.107268	-3.605835	0.618006	0.015776	1.091900
-0.944124	-4.115585	-5.379320	-2.062348	-1.927353	-1.561670	-2.151533	-1.515470	0.939090	-2.479032	-0.247526	-0.243765	-1.093953	-1.810250	0.146609	-0.208808	-3.094834	1.397043	0.958313	-0.682722	-3.500836	1.053380	-3.521270	1.049536	-2.415493	0.966083	0.369561	-2.848612
-0.015303	-5.229278	-6.087566	-5.555524	-0.776760	-0.815083	-0.258636	-3.369414	-1.575755	-5.115694	-3.143821	0.764302	-2.674717	-4.857877	1.449469	0.588341	-6.792735	-3.053343	2.815730	-3.324238	-1.309672	-2.215965	-2.538992	-0.195405	-3.174171	-0.659796	-3.454870	-3.512935
-5.095496	-1.549037	-6.650276	-2.384850	-0.935466	-2.489069	-0.505105	-3.620057	-2.806428	-5.556358	-3.384086	-0.112019	-3.547808	-2.804659	3.033383	-1.066524	-2.697953	-2.250340	0.333987	-2.723726	-0.008094	-3.498822	-3.150360	-3.366456	-2.515469	-2.822231	-3.501217	-6.695473
-3.652506	-1.047761	-3.342953	1.711474	1.070026	-0.508727	0.615960	-1.174002	-1.138731	-5.313425	2.017778	-0.045931	-4.835426	0.177300	-0.970750	0.353596	1.776809	-5.768649	0.628580	-1.027787	-1.734201	-3.299493	0.267126	-4.222418	0.583611	-0.870127	-1.388984	-4.091025
-1.221833	1.228948	1.928103	2.449346	3.370615	0.035242	1.488160	-1.863149	1.236536	0.455104	0.251966	1.408864	-1.655976	3.880400	1.489765	-1.993201	2.068751	-5.183671	0.259208	0.438577	-1.982790	-0.022381	2.009963	-2.586694	2.755870	2.612715	0.456728	-4.289594
-0.285379	1.327588	6.273591	2.913062	4.559298	1.207336	4.796695	2.075800	1.847273	1.501229	2.565877	-1.080334	1.191542	1.569638	2.337328	0.759684	0.797870	-3.513209	-2.284032	1.249264	-0.629663	0.437514	0.998251	-1.239684	4.385904	2.451993	1.426818	-0.686882
1.100554	3.497659	3.924410	3.045421	3.359975	3.823557	4.370866	0.844243	2.122078	-0.400552	2.512608	0.186171	1.521825	2.659712	1.015833	0.925951	0.720863	-0.881862	0.503658	2.604972	-1.509116	2.210790	1.587388	-1.491489	3.622615	-0.023396	1.929682	0.135811
-0.467634	0.198459	4.293759	1.481521	3.588242	4.036903	3.805972	2.226579	1.159151	-0.815240	0.546555	0.576079	0.956570	1.403021	1.703380	3.361498	-0.427972	-1.878034	1.842976	0.890498	-1.255351	0.853045	-1.656827	-3.092412	3.253701	1.088147	1.630020	-1.945917
-0.726844	-2.047812	-0.224462	-1.065240	3.234099	1.669273	3.696315	1.829306	0.720191	-1.713735	0.227117	0.797287	4.878076	-1.034939	1.814365	3.652325	-2.510437	-3.712524	-1.493682	0.861141	-1.163665	-1.571423	-3.527896	-3.330252	2.186961	-1.804982	-1.383070	-2.250468
-2.464880	-0.210857	-1.915054	-0.100665	4.035243	3.275168	6.405494	-0.565877	0.838298	-7.380639	0.362790	-0.508805	1.193541	-1.453668	1.625186	5.233929	0.245167	-4.265635	-0.446316	-0.374501	-0.033457	-0.387714	-3.039320	-3.261612	1.230793	-0.950784	-2.458691	-3.952944
-4.436840	2.013424	-2.927019	-1.381754	4.052772	3.379686	2.198311	0.506128	1.947371	-6.234552	1.193772	0.373499	1.622162	-3.608569	-1.162661	3.672611	1.942237	-5.193767	-0.612230	-0.386831	-0.938727	-2.008330	-1.671301	-5.106191	0.747298	-0.484161	-1.285945	-4.620244
-5.131928	0.746330	-2.652156	-2.976509	2.168484	1.483327	1.928766	-0.138879	-0.232590	-4.238975	1.973061	0.553300	1.282437	-0.927744	2.303023	2.025768	2.318670	-2.778822	-1.022526	-0.388549	0.074226	-2.272174	-1.718639	-2.123693	-0.365026	0.009783	-1.607332	-3.646472
-1.271943	0.516060	1.588134	-0.491134	3.044079	0.344092	-1.353042	-1.455101	0.152014	-1.138308	-0.248847	0.114094	-0.512435	1.025707	-0.077866	0.383801	0.772066	-0.032901	0.992295	-2.104659	-0.083297	-0.552145	-0.608936	-1.956617	1.715021	-0.303452	-0.241856	0.446772
-2.414588	4.353513	2.907450	1.392671	1.365153	0.450779	-4.538310	-1.603339	0.867283	0.660947	0.005046	1.016281	-0.338157	0.225080	0.774371	-0.540491	0.062023	-0.679806	1.044630	1.124438	-1.057195	-1.221846	-0.079693	0.601035	-1.251263	-0.473469	1.231883	2.628787
-0.661263	2.707888	1.800191	1.353904	0.098205	-3.344112	-3.475840	-1.030594	-1.027583	3.160090	1.032238	-1.843442	-0.953331	-0.104726	-0.787070	-1.977511	2.306037	3.257063	2.154376	1.240440	-4.358367	0.279122	0.797289	2.250062	-3.017778	-1.312671	1.629982	2.998471
1.299231	1.751584	3.628158	3.053162	-2.591868	-2.538681	-3.959530	-0.417467	2.596115	3.778020	0.945726	-0.539375	-0.395558	-0.339013	-0.737492	-2.168657	3.141107	1.740205	0.664831	0.600046	-1.250113	1.242958	1.087909	2.674464	-0.889626	1.185941	0.214140	2.800423
0.910092	2.703101	1.995349	4.894745	-2.204166	-3.467928	-2.295380	-1.146560	4.707276	1.787837	0.447408	0.770879	0.810560	1.293718	-1.090696	-1.761132	1.656032	3.362218	1.464594	2.036352	-2.177930	2.554660	1.508866	0.156839	2.276693	2.390564	-0.333845	3.316841
0.737720	3.450537	2.400465	3.770651	-2.378291	-3.953954	0.066311	1.340326	4.429802	0.987540	2.177081	0.787818	1.448120	2.984765	1.157714	-2.753236	1.789710	1.193701	1.072463	1.777659	-0.245919	1.616427	1.369158	0.911785	2.168979	1.984096	1.203125	2.737625
1.596913	0.727392	1.446504	3.447577	-1.042546	-2.445660	1.953343	0.383589	2.659490	1.682729	2.263043	1.448343	-0.383480	2.419526	-1.056963	-1.916070	0.544438	0.763253	3.134134	-0.693737	0.669121	0.932759	0.550884	1.525303	3.540029	0.843836	1.250049	1.559174
1.141870	-1.079535	0.944567	4.040822	-0.905333	0.980356	2.659216	1.787729	1.386442	1.426703	-0.016509	1.929050	1.351360	3.311000	1.476769	3.550665	2.150916	2.860673	1.288006	1.496463	0.385992	0.142452	-0.367356	-0.792408	2.615644	-0.067320	2.312924	0.666786
-0.448609	-0.736044	-1.935447	1.561585	-0.721053	4.825792	7.044432	0.538044	3.529157	0.713962	1.464922	-0.776462	0.253937	2.524086	0.745509	3.316070	0.166240	0.977260	0.514677	0.039757	0.192493	-0.566193	1.078937	-0.846050	6.566022	0.964927	1.373650	-1.106640
-1.821325	0.213463	-1.507339	2.882864	-0.908707	4.834248	3.917490	0.539232	3.544136	2.363905	1.040736	-0.170093	1.533949	1.259780	1.788153	3.091842	1.952711	0.170512	1.773445	2.339543	-0.397573	0.317423	3.517762	-0.371024	4.919862	1.513576	2.144824	-1.359405
1.862720	0.148387	-0.557907	3.400657	-2.097099	3.348324	4.700192	3.398093	3.671077	1.070531	1.686828	-0.387247	0.883695	2.178183	-0.544100	4.231882	3.341425	-1.821970	1.432308	1.922220	-0.169107	1.094997	2.290517	-1.532330	0.775965	1.607523	1.621944	0.210190
0.600425	-2.216974	-3.170854	0.864564	-1.583929	1.903020	-0.129062	-0.481675	-0.488719	3.058642	1.219998	-1.266923	-0.490427	-0.265808	0.335346	2.284988	-0.724419	-0.886388	0.864864	0.103286	-0.431207	-1.792170	-0.682998	0.855231	-1.739772	-0.231634	-1.411490	0.458644
