X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28
-2.739416	-1.294397	-3.976316	-5.930495	-1.701071	-1.075077	-1.965089	-9.351717	-2.524920	-6.427354	-8.319848	-10.153469	-6.541373	-6.638904	-10.833526	-0.917869	-9.090527	-4.597368	-10.431396	-12.976485	-0.737352	-4.162534	-1.234404	-5.063577	-0.612089	-9.409116	-10.429102	-3.835026
-3.767680	-0.782120	-0.639604	-5.677770	-0.755161	-1.737816	-1.228247	-9.661003	-0.986990	-5.221002	-9.000702	-9.011144	-8.927523	-6.142469	-10.546343	-2.122561	-6.719522	-3.956920	-9.885630	-7.308618	0.840324	-4.094530	-1.582010	-2.010261	-1.723615	-9.485519	-7.351083	-1.606513
-2.887922	-2.142755	-1.922839	-2.747763	-1.064908	-2.598369	-2.207798	-3.860528	3.701905	-4.744008	-6.966052	-3.377181	-4.911379	-4.627851	-7.819629	-0.184567	-5.441027	-1.384806	-5.758969	-0.565219	-1.259188	-2.016448	-2.029495	-1.166751	-1.919024	-5.191443	-6.415045	-1.983456
-2.562842	-0.575799	-1.046220	-0.208273	-1.273111	1.425365	-0.943741	0.135407	4.773467	-3.709673	-0.651398	1.448120	-0.780544	-1.175150	-0.840887	1.754613	-0.297240	-3.083130	-0.759215	0.935810	-2.115485	-2.829988	-2.257259	-1.349546	-0.237414	-0.873789	-0.057791	-1.045355
-1.266941	2.286650	1.937555	1.660402	-1.175971	2.721988	1.332923	1.450799	5.623095	-0.495198	2.234557	1.010357	2.498282	1.434232	1.534082	1.091581	2.551539	-1.461991	1.745130	0.922567	2.537034	-0.534952	0.269597	-0.575949	-0.034984	3.085741	0.393178	-2.847908
-0.062021	4.237294	3.543286	1.981062	-0.856489	5.346300	3.607695	1.995949	4.069192	2.974417	2.937012	-0.471271	2.866398	3.692094	3.136576	1.631636	2.101408	0.133108	1.133965	0.121950	5.031372	0.654960	0.852571	-0.791659	-0.287431	3.394445	2.533661	0.523883
1.790718	5.032536	3.757773	2.182407	-0.092164	4.041902	3.905377	-0.544547	1.645158	2.381370	4.121767	-0.741065	1.870202	3.170435	-0.050609	0.517579	3.436569	0.272868	2.472685	0.173358	4.471028	-0.738754	1.132462	3.214023	-1.419056	2.195822	3.137956	2.462519
0.180875	4.657177	5.571118	1.518840	0.041902	5.998595	3.397067	1.039312	1.066695	2.256160	2.466321	1.589874	2.376492	4.792254	1.491227	-0.631789	3.023121	0.058987	1.336791	0.520488	3.196505	0.309906	-0.172031	2.615495	-0.564656	1.067671	2.270261	2.922899
-1.471050	5.801621	4.456122	1.736060	-1.835090	3.822482	1.969367	2.010022	-1.340597	1.402288	1.747072	0.864444	1.280767	0.788150	0.879282	-0.277469	2.483363	-0.158237	3.208278	1.860939	-1.760195	-1.151063	1.144190	-0.129143	2.431670	1.157889	0.497874	1.381124
-0.108459	3.623068	2.670084	1.736269	-1.662541	2.572261	-0.959623	0.172284	-2.802617	1.829452	0.624318	0.687344	0.420127	-0.821878	0.843452	-2.088660	2.075097	0.515397	0.068546	1.553209	-0.547571	-1.897360	2.367924	1.389109	1.683622	1.458574	1.412395	1.573093
-0.475652	1.373121	0.710406	1.706468	-1.577551	2.435136	0.000897	1.181394	0.715837	-1.417948	0.591460	1.242472	0.428069	0.299969	2.263938	0.732739	-0.389579	-1.184314	0.170492	1.301697	-2.241622	0.258713	-0.419529	-1.022352	4.684303	1.889026	-2.420379	1.206507
-2.586230	0.303182	-0.807312	2.872157	0.191379	0.831807	-0.103972	1.403353	2.349764	-0.151212	-0.149305	-0.327172	-1.785608	-0.505911	1.388435	0.083728	0.378336	-2.331270	-0.497686	2.187599	-1.772946	1.017154	-0.014672	0.047675	4.368513	-0.639757	-1.922849	0.216566
-2.085294	1.213153	-0.702969	2.034637	1.662150	-0.065525	0.447469	0.925158	-0.291433	-2.842343	1.336622	1.295010	-0.773206	1.013882	-1.172557	1.173607	2.531741	-1.392072	-0.571790	-1.395585	-0.681441	3.802763	-0.779604	-1.434912	2.864555	-1.090878	-1.196417	-1.378631
-0.383244	0.980335	-0.553265	0.880110	4.425560	1.029240	-0.621278	0.076108	0.584647	-0.327340	1.592041	-0.905884	0.017875	-0.389353	-1.930841	4.228976	0.125837	-0.539021	-1.591923	1.978343	-0.347406	1.130240	-0.314629	-2.938914	3.521928	-1.610838	1.017015	-1.855583
1.606219	0.929432	3.929301	4.174976	4.850609	0.724705	1.170387	0.869002	0.082203	-0.715403	1.232850	-0.415753	-0.195067	-0.316818	-1.182119	2.798137	2.572923	-0.359918	0.177714	0.461480	1.071259	1.664581	-0.110246	-1.619030	2.017535	0.562362	1.612646	-1.168691
4.133294	1.748745	0.909829	3.568335	3.542398	2.731370	1.135363	0.586438	1.145837	2.750766	-0.347952	1.096800	-1.277933	0.909786	-0.539093	1.742489	-0.524301	-1.432565	-0.222981	0.368026	2.033658	1.201088	2.176643	0.403137	0.002077	-0.454581	1.032775	0.473846
