X1	X2	X3	X4	X5	X6	X7	X8	X9	X10
-2.321187	-7.044645	-7.094502	-2.574893	-3.522764	-6.103200	-2.668204	-4.061574	-4.627782	-4.894101
-2.322962	-7.003196	-6.709482	-2.590084	-3.524140	-6.097670	-2.680561	-4.068893	-4.652577	-4.810876
-2.328251	-6.084186	-3.886828	-2.614395	-3.540874	-5.855760	-2.697976	-4.019099	-4.273487	-3.667341
-2.320619	-3.991752	-1.312171	-2.624537	-3.551438	-5.036603	-2.629313	-3.403851	-2.421896	-1.764513
-2.306067	-1.790403	-0.153625	-2.605290	-3.497568	-4.016778	-2.552508	-2.320748	-0.187083	-0.883194
-2.295018	0.733608	1.272037	-2.019221	-1.922682	-2.822490	-2.296949	-0.713159	2.083763	-0.712186
-2.292553	2.082661	1.985850	-0.765553	0.461113	-1.313079	-1.677679	0.798003	3.354644	-0.491432
-2.301116	2.088831	1.688595	-0.338463	0.900304	-0.128814	-1.384915	1.515683	3.552702	-0.486433
-1.880236	1.257909	0.651354	-0.749798	0.093681	0.314532	-1.531519	1.521941	3.196100	-0.839604
0.143195	0.345400	0.193729	-0.704870	-0.803024	0.337590	-1.483041	1.328182	2.286955	-1.078172
2.373693	0.611201	1.008984	-0.051170	-1.340223	0.408087	-1.134380	1.936546	2.372411	-0.878796
3.684719	1.432771	1.734227	0.635288	-1.488201	0.822338	-0.726027	2.874776	3.188228	-0.313497
4.064757	1.943181	2.064723	0.938289	-1.448464	1.370967	-0.471931	3.341403	3.706926	0.201073
3.228626	1.647492	1.810461	0.306381	-1.728377	1.541109	-0.731110	2.717318	2.821657	0.083518
1.787471	0.677204	1.358230	-0.813191	-2.174661	0.959154	-1.337667	0.933382	0.653383	-0.728055
1.389925	0.444122	1.595655	-0.125745	-1.659565	0.135152	-1.128705	-0.276936	-0.247713	-1.181890
2.154087	1.417588	1.815430	1.659513	-0.659179	0.232320	0.002363	1.326006	1.187126	-0.429048
3.144562	2.138868	1.932521	2.245935	-0.311586	1.257699	1.646955	3.362224	2.352021	0.900756
3.661048	2.471946	1.947839	1.846910	-0.454815	2.316572	2.296478	4.341563	2.818240	1.791174
3.007676	2.189137	1.253735	0.517505	-1.087882	2.837845	1.618733	4.337801	2.369527	1.838515
1.364899	0.966693	-0.338942	-1.314140	-1.852876	2.727625	0.081752	3.146074	0.662354	1.215925
-0.728256	-1.326057	-2.585450	-2.536443	-1.657984	2.013088	-1.643335	0.639005	-2.041127	0.149224
-2.582758	-4.461806	-5.002200	-2.784625	-1.228280	0.747446	-3.015733	-2.721380	-5.012605	-1.160429
-3.599333	-5.232909	-4.374040	-1.715658	0.376120	-0.675272	-3.249934	-4.453206	-4.230231	-2.045074
-3.638714	-1.286481	-0.961425	-0.158318	2.073077	-1.223877	-1.160313	-1.581955	-0.652843	-1.657155
-3.097755	1.460167	0.831789	0.800264	2.921970	-0.719205	1.872727	1.014778	0.794141	-0.412154
-2.506176	2.252695	1.476843	0.940878	3.112435	-0.013379	3.691772	1.349467	0.644950	0.570727
-2.112164	2.347164	1.536916	0.830543	3.265710	0.483851	4.224477	0.382031	-0.055559	1.068371
-1.946451	2.086706	1.145566	0.717042	3.389903	0.698454	3.524551	-1.078173	-0.795775	1.026420
-1.711303	1.521729	0.438572	0.751995	3.488154	0.797895	2.034920	-2.271801	-1.148174	1.214948
-0.056345	1.010778	0.197059	2.151092	3.924966	1.399614	0.842923	-1.706047	0.639608	2.255173
2.156557	1.160349	0.500668	4.057082	4.478484	2.606445	0.894013	0.544772	2.624610	3.305842
3.600423	1.293713	0.569033	4.686526	4.694645	3.539962	1.321697	2.159208	3.323038	3.638180
4.180876	1.390516	0.572470	4.371553	4.648329	3.986424	1.566045	2.695693	3.230507	3.522321
3.651305	1.708114	0.787300	3.663219	4.517713	3.982968	1.542210	2.306113	2.646638	3.018730
2.563482	2.342402	1.433506	3.846836	4.665080	3.598232	1.902122	1.699218	2.632511	2.492776
2.145494	2.844407	2.055225	4.663778	4.926064	3.266491	2.556063	1.757440	3.125374	2.392220
1.607422	2.646154	2.090638	4.379563	4.755541	3.042665	2.467478	1.625909	2.627730	2.245221
0.449627	1.712877	1.679307	2.742638	3.842545	2.576124	1.445158	0.588327	0.915478	2.011536
-0.969011	0.155023	0.953214	0.424994	2.924270	1.801986	-0.077649	-1.088830	-1.511860	1.924052
-2.170656	-1.306916	-0.029669	-1.294228	2.411204	1.047265	-1.455150	-2.650103	-3.514014	1.769245
-2.827893	-1.633548	-0.876834	-2.334923	1.272062	0.213306	-2.608459	-3.727650	-4.998135	0.926610
-2.917332	-1.673277	-1.909443	-2.902670	-0.391850	-0.924820	-3.455276	-4.287087	-5.739241	-0.498988
-2.674703	-2.513158	-3.056206	-3.058204	-2.066257	-2.284335	-2.918119	-4.389561	-5.635483	-1.967705
-2.362317	-3.629007	-3.447248	-2.950052	-3.281955	-3.283263	-0.492927	-4.211878	-5.060845	-2.398640
-2.118359	-4.892636	-4.272804	-2.771299	-3.858532	-3.164565	0.663293	-3.961525	-4.490985	-2.038014
-1.131027	-5.647417	-4.787144	-2.208339	-3.673521	-2.546266	0.416305	-3.374338	-3.279122	-1.885609
1.128412	-4.343373	-3.603362	-0.784260	-2.407265	-1.739224	0.088541	-1.818460	-1.100015	-1.589807
3.056088	-1.861510	-1.593014	0.875289	-0.328600	-0.578175	1.050929	-0.019000	0.672017	-0.253179
4.057139	-0.133655	-0.664984	1.623682	0.465416	0.504512	1.493364	1.524462	1.720265	0.783420
4.385440	1.149438	0.087008	1.721280	0.820513	1.180286	1.154561	3.133899	2.663139	1.056692
4.350090	2.036638	0.750733	2.024936	2.102437	1.709025	0.702633	4.309497	3.438625	1.206261
4.172318	2.499100	1.119056	2.407494	3.113025	2.236590	0.393751	4.881645	3.813288	1.421797
3.990283	2.426323	0.916800	2.234152	2.833737	2.522359	-0.004322	4.771508	3.482604	1.364782
3.874699	2.032375	0.876935	2.479830	2.214160	2.431324	0.036355	3.973070	3.045934	1.137897
3.836645	2.074259	1.551024	2.798701	1.528160	2.253521	0.357464	3.458110	2.899509	1.050828
3.851409	2.267165	1.919642	2.314538	0.611420	2.042595	0.651539	3.557909	2.781279	0.940848
3.880030	2.377606	2.035951	1.406467	-0.248744	1.824211	0.784741	3.951006	2.710852	0.824062
3.440452	2.366891	1.874135	0.838994	-0.678751	1.587600	0.517615	4.219204	2.738429	0.573560
2.049461	2.302949	1.759844	1.339314	-0.407359	1.348727	1.161901	4.233574	2.881016	0.589622
0.050608	2.129041	1.874543	1.086337	-0.540898	1.151538	2.283417	3.894857	2.372967	1.274234
-1.920639	1.658303	1.693403	0.231252	0.065498	0.962673	3.135800	2.937296	1.191796	1.972714
-3.194799	0.838162	1.228589	-0.175180	1.652048	0.839744	3.683063	1.068972	-0.451899	2.167214
-3.495394	0.152215	0.720139	-0.105741	2.691052	0.777735	3.909784	-1.345510	-2.030491	2.007387
-3.115060	-0.982932	-0.159684	-0.480692	2.227992	0.528686	3.774230	-3.661471	-3.676519	1.504218
-2.545208	-2.568360	-1.165344	-1.425538	0.798884	-0.137645	3.421617	-5.202765	-5.066512	0.785970
-2.116094	-4.164392	-1.974012	-2.465973	-0.986410	-1.087172	3.036295	-5.564668	-5.711166	0.259686
-1.912515	-4.356711	-1.837638	-3.150367	-2.570287	-2.059763	2.755466	-5.043169	-5.571054	-0.110958
-1.877858	-2.289255	-0.954091	-3.320532	-3.552663	-2.418434	2.589503	-4.287009	-4.915489	-0.128306
