"file","lhs","op","rhs","beta","se","z","pval","level"
"data1","X1","~","X1lag",0.730718194220033,0.00813290606407663,89.8471208769573,0,"group"
"data1","X2","~","X2lag",0.810277392662072,0.00703248181800514,115.219265919399,0,"group"
"data1","X3","~","X3lag",0.435663205823367,0.00747777175600129,58.2610997017561,0,"group"
"data1","X4","~","X4lag",0.273904032207378,0.00984676296208719,27.816657439809,0,"group"
"data1","X5","~","X5lag",0.359557330773361,0.00568673968527611,63.2273236814958,0,"group"
"data1","X6","~","X6lag",0.596966245892939,0.00663311506888371,89.9978727481058,0,"group"
"data1","X7","~","X7lag",0.858826270555302,0.0078259474253483,109.740868916849,0,"group"
"data1","X8","~","X8lag",0.426007918269594,0.0115767398816283,36.7986084705631,0,"group"
"data1","X1","~","X5",0.111840356001579,0.0118483489802366,9.43931987386025,0,"group"
"data1","X5","~","X6",-0.104615602505344,0.00630628281615782,-16.5891073323416,0,"group"
"data1","X2","~","X4lag",-0.520853417065994,0.00671254635212166,-77.5940142150923,0,"group"
"data1","X4","~","X2lag",0.941554843703733,0.0153040704923575,61.5231643224542,0,"group"
"data1","X7","~","X5lag",-0.486373240686174,0.00633075179854564,-76.8270903935783,0,"group"
"data1","X6","~","X7lag",-0.482705186725768,0.00846348469840961,-57.0338582660254,0,"group"
"data1","X5","~","X2lag",-0.380376499999472,0.0099378476801256,-38.2755413690004,0,"group"
"data1","X5","~","X3lag",-0.165096008533161,0.00323780756491022,-50.9900620167769,0,"group"
"data1","X3","~","X5lag",2.89751194222576,0.0367786656359113,78.782410729893,0,"group"
"data1","X4","~","X7lag",-0.242744608256215,0.0348170986700551,-6.97199415024752,3.12483372510997e-12,"group"
"data1","X3","~","X8lag",-0.23392465798809,0.00534774040065065,-43.7427100910937,0,"group"
"data1","X1","~","X2lag",-0.398923569818797,0.010096462242281,-39.5112228665822,0,"group"
"data1","X1","~","X3lag",-0.101393681033765,0.00305207339505976,-33.2212459890009,0,"group"
"data1","X2","~","X8lag",0.0953351611720084,0.00252944443992076,37.6901582289726,0,"group"
"data1","X2","~","X3lag",0.105556859125757,0.00335984307433208,31.417199193668,0,"group"
"data1","X3","~","X4lag",1.28309248719392,0.0222264976930371,57.7280552660292,0,"group"
"data1","X3","~","X6lag",1.62464584674747,0.0271814220344625,59.77045073976,0,"group"
"data1","X3","~","X8",-0.0941372806180592,0.00411531503998028,-22.8748661289635,0,"group"
"data1","X6","~","X7",-0.156262282943623,0.00982991559051575,-15.8966047576635,0,"group"
"data1","X5","~","X4",-0.171193452002531,0.00585306892763115,-29.248494100994,0,"group"
"data1","X5","~","X2",-0.179129290910033,0.00834890701783813,-21.4554181196782,0,"group"
"data1","X4","~","X6",-0.506983407093906,0.0219933764164971,-23.0516405254456,0,"group"
"data1","X7","~","X2lag",0.136783925881956,0.00503175589915264,27.1841338537489,0,"group"
"data1","X1","~","X2",-0.121161720326063,0.00785565336169565,-15.4235064541989,0,"group"
"data1","X5","~","X8lag",0.0170574870060315,0.00149676933097484,11.3962029105192,0,"group"
"data1","X5","~","X4lag",-0.0531399010041879,0.00622548678931506,-8.53586278512278,0,"group"
"data1","X1","~","X4lag",-0.0603601563558012,0.00529305919781806,-11.403642789539,0,"group"
"data1","X1","~","X8lag",0.01177739136968,0.00136841595848439,8.60658727096712,0,"group"
"data1","X3","~","X4",0.219465887156715,0.014313350486088,15.3329499874978,0,"group"
"data1","X3","~","X2",-0.225565060932685,0.0178585380253834,-12.6306565863385,0,"group"
"data1","X1","~","X5lag",-0.0415997198792086,0.00817078242866707,-5.09127739508234,3.55659253381546e-07,"group"
"data1","X4","~","X7",0.435591706143661,0.0228788681819705,19.0390408598501,0,"group"
"data1","X3","~","X7",-0.0785324358898667,0.0182333923742111,-4.30706663236958,1.65433787320257e-05,"group"
