18	5	10	42	6	51	24	59	30	43
21	47	42	34	22	56	24	23	12	26
3	34	60	50	49	19	53	51	52	9
1	15	21	14	43	13	25	57	18	47
1	8	23	48	12	52	53	20	55	7
46	35	37	28	13	8	59	43	54	25
57	35	14	39	18	42	54	15	49	36
6	15	55	28	50	43	1	41	36	45
35	37	7	13	3	25	18	16	26	10
57	56	35	1	51	38	4	53	17	42
28	35	60	32	10	33	9	24	58	53
51	59	57	43	12	2	11	31	33	19
39	53	15	17	8	30	45	16	41	23
34	59	41	56	6	50	4	7	33	19
20	47	18	35	26	17	45	31	4	14
11	34	12	29	41	53	42	5	49	50
37	57	20	52	1	27	8	17	9	31
40	21	4	3	58	56	1	52	39	53
2	7	16	51	55	56	19	58	10	38
44	12	26	3	37	43	47	42	23	18
4	49	7	1	16	52	37	21	45	35
37	26	56	47	1	8	27	31	16	23
24	9	56	21	47	3	23	5	17	49
52	11	32	17	51	5	43	10	38	12
13	60	57	22	36	3	59	47	24	1
28	49	51	18	14	46	24	27	10	8
55	59	23	48	54	50	46	37	9	13
27	2	16	56	18	32	34	48	21	36
13	4	37	40	17	32	18	43	20	36
39	57	12	35	5	30	46	3	18	37
52	30	58	25	15	27	9	54	14	39
37	58	45	33	26	16	41	6	53	38
22	35	18	41	21	40	54	5	25	53
44	54	6	30	31	38	17	32	11	34
42	28	10	25	34	18	45	7	14	48
40	45	48	3	24	60	8	34	13	43
51	27	23	55	1	22	59	33	4	8
40	13	7	3	10	29	47	41	8	4
41	29	59	18	19	51	25	40	10	5
13	33	39	54	3	10	24	18	5	42
24	39	33	1	37	18	15	25	58	41
34	2	47	16	58	38	33	21	4	51
40	14	6	59	51	12	26	49	11	23
38	36	39	16	24	44	51	25	57	23
19	17	9	10	28	5	51	8	58	37
41	22	6	1	21	44	25	58	42	34
28	32	31	36	37	11	44	55	22	13
17	1	54	30	26	29	19	18	52	25
45	40	47	16	57	59	10	60	9	49
44	8	50	54	32	22	24	38	14	2
57	59	46	60	28	8	26	40	36	45
46	37	16	20	47	22	5	60	23	9
1	39	22	58	25	29	17	26	60	9
19	44	34	40	46	47	7	35	57	36
37	3	12	19	36	58	5	52	11	51
37	15	31	41	59	7	30	12	17	50
19	56	24	1	18	9	54	58	29	14
53	7	48	25	52	30	58	19	21	31
55	8	3	23	34	51	16	29	41	17
6	27	2	39	7	11	29	34	20	31
