X1	X2	X3	X4	X5	X6	X7
-1.274693	-2.082568	-0.410375	0.126344	0.073500	-0.523665	-0.498579
-1.024216	-1.669222	-0.096135	0.342081	0.117165	-0.403675	-0.238239
-0.579830	-0.925200	0.454071	0.716675	0.181750	-0.182476	0.222522
-0.042436	0.001220	1.101707	1.150041	0.228758	0.105247	0.777189
0.464569	0.926780	1.679800	1.522938	0.216008	0.414231	1.296105
0.821892	1.670802	2.031540	1.726001	0.111540	0.695457	1.655137
0.940406	2.091849	2.046698	1.686690	-0.094249	0.903514	1.762902
0.780399	2.115868	1.687599	1.388157	-0.382118	1.003250	1.580694
0.360761	1.749872	0.998838	0.875000	-0.704636	0.974751	1.130660
-0.244675	1.078668	0.098405	0.244862	-0.994951	0.815929	0.490579
-0.922208	0.245393	-0.847836	-0.372990	-1.181255	0.542420	-0.223592
-1.541720	-0.579645	-1.662565	-0.847065	-1.204212	0.184944	-0.883176
-1.983612	-1.235030	-2.195994	-1.074504	-1.032795	-0.215370	-1.374710
-2.163184	-1.601593	-2.358880	-1.006539	-0.674765	-0.612839	-1.623983
-2.047641	-1.625984	-2.142033	-0.662137	-0.178759	-0.963306	-1.610855
-1.661991	-1.329623	-1.617900	-0.126903	0.372848	-1.229575	-1.371794
-1.082758	-0.801584	-0.923980	0.463411	0.879354	-1.385469	-0.989747
-0.421123	-0.177217	-0.231645	0.951273	1.241967	-1.418039	-0.573714
0.201035	0.392612	0.292506	1.191828	1.384801	-1.327898	-0.232977
0.676763	0.774713	0.524124	1.086036	1.271821	-1.127894	-0.051881
0.936133	0.882223	0.409301	0.604997	0.915731	-0.840477	-0.070692
0.959971	0.692470	-0.023072	-0.199658	0.376957	-0.494470	-0.277000
0.782611	0.250663	-0.667292	-1.202427	-0.247567	-0.121660	-0.609355
0.483179	-0.341190	-1.363853	-2.226106	-0.843410	0.246255	-0.972076
0.167394	-0.947332	-1.934411	-3.075658	-1.301212	0.580162	-1.257926
-0.056058	-1.428070	-2.221011	-3.576601	-1.538519	0.855386	-1.373178
-0.099590	-1.669746	-2.120942	-3.610221	-1.515578	1.052939	-1.259567
0.083757	-1.608630	-1.609766	-3.138320	-1.242350	1.160358	-0.908117
0.489686	-1.243623	-0.747608	-2.212460	-0.775156	1.172287	-0.361818
1.062456	-0.635481	0.332418	-0.965619	-0.203853	1.090788	0.293100
1.705611	0.106827	1.451035	0.411814	0.367337	0.925492	0.945468
2.300982	0.849503	2.418984	1.707106	0.841135	0.693248	1.482626
2.731985	1.461564	3.074542	2.723962	1.145978	0.417217	1.813869
2.906807	1.841104	3.314874	3.317546	1.248407	0.125152	1.888624
2.776385	1.934383	3.114436	3.418901	1.156739	-0.153134	1.705724
2.344167	1.744343	2.527381	3.044219	0.915503	-0.389066	1.311824
1.665788	1.327052	1.673709	2.287661	0.592757	-0.558856	0.789761
0.838832	0.777443	0.712978	1.299917	0.263211	-0.646965	0.239841
-0.014868	0.207879	-0.188705	0.257183	-0.008516	-0.648626	-0.241806
-0.771049	-0.275631	-0.890987	-0.672743	-0.181009	-0.571044	-0.582570
-1.324537	-0.594470	-1.304452	-1.360398	-0.242415	-0.432664	-0.746632
-1.606963	-0.711401	-1.403729	-1.734850	-0.209478	-0.260541	-0.739335
-1.597116	-0.635076	-1.226759	-1.790848	-0.119718	-0.086056	-0.602262
-1.322845	-0.414586	-0.861076	-1.582252	-0.019228	0.060383	-0.400565
-0.854535	-0.126040	-0.421115	-1.204194	0.050411	0.154748	-0.206097
-0.291699	0.145666	-0.022122	-0.768583	0.063097	0.183825	-0.080131
0.254501	0.325550	0.243827	-0.378487	0.014132	0.147826	-0.059924
0.679735	0.363783	0.324442	-0.107264	-0.079998	0.060477	-0.151753
0.902600	0.244431	0.213651	0.013605	-0.187499	-0.053450	-0.331873
0.876269	-0.013557	-0.052456	-0.004036	-0.271128	-0.162884	-0.554388
0.593864	-0.362825	-0.408580	-0.113858	-0.299141	-0.236618	-0.763842
0.087769	-0.739511	-0.777819	-0.251307	-0.254285	-0.249619	-0.909310
-0.577097	-1.077483	-1.089806	-0.352928	-0.138599	-0.188379	-0.956181
