X1	X2	X3	X4	X5	X6	X7
1.300270	-1.340866	0.551460	-0.554026	1.452605	1.365911	0.784137
1.269944	-1.186891	0.507079	-0.558194	1.298324	1.380541	0.786227
1.210218	-0.895719	0.424926	-0.572248	1.007820	1.396770	0.780706
1.123290	-0.498672	0.316693	-0.604598	0.614911	1.392180	0.750409
1.012910	-0.037522	0.196694	-0.661571	0.164345	1.341420	0.674620
0.884778	0.440685	0.078697	-0.742152	-0.294102	1.223554	0.534096
0.746176	0.889083	-0.027232	-0.834556	-0.712275	1.028778	0.316074
0.605172	1.265883	-0.116919	-0.915948	-1.050022	0.762395	0.018321
0.469128	1.538083	-0.193066	-0.955824	-1.280057	0.444955	-0.348532
0.343084	1.683728	-0.264661	-0.923105	-1.391095	0.108859	-0.760982
0.228152	1.692719	-0.344566	-0.794662	-1.388244	-0.208285	-1.184867
0.120692	1.566508	-0.446057	-0.563727	-1.290868	-0.471973	-1.579651
0.012714	1.317029	-0.578804	-0.245166	-1.128429	-0.658190	-1.903903
-0.106565	0.965383	-0.745035	0.123895	-0.934826	-0.758821	-2.121281
-0.247993	0.540359	-0.937063	0.488990	-0.742371	-0.783164	-2.205719
-0.419197	0.076898	-1.136627	0.788315	-0.576527	-0.755415	-2.145321
-0.621496	-0.385701	-1.316587	0.965781	-0.452263	-0.708683	-1.944072
-0.848032	-0.806192	-1.444877	0.984059	-0.372786	-0.676907	-1.621370
-1.083467	-1.144504	-1.490127	0.834775	-0.330890	-0.686887	-1.209289
-1.305889	-1.365791	-1.427975	0.542680	-0.312080	-0.752069	-0.748271
-1.490514	-1.444835	-1.246862	0.162793	-0.299646	-0.869728	-0.281694
-1.614597	-1.370464	-0.952020	-0.229802	-0.279371	-1.022391	0.149525
-1.662394	-1.148851	-0.566736	-0.555169	-0.243533	-1.182606	0.511830
-1.629022	-0.804841	-0.130177	-0.745731	-0.192964	-1.320551	0.782573
-1.522190	-0.380618	0.307893	-0.761482	-0.136534	-1.411528	0.951895
-1.361111	0.068675	0.694933	-0.599563	-0.088183	-1.442475	1.022742
-1.172875	0.482154	0.984468	-0.295702	-0.062364	-1.414933	1.009283
-0.986665	0.802128	1.144448	0.083208	-0.068779	-1.344125	0.933862
-0.827343	0.983479	1.163201	0.454058	-0.107903	-1.254274	0.823201
-0.709853	1.001677	1.051927	0.736580	-0.168729	-1.171382	0.704352
-0.635780	0.857761	0.842902	0.872419	-0.229435	-1.115263	0.600881
-0.593117	0.579098	0.583546	0.839755	-0.261115	-1.093052	0.529864
-0.559353	0.215503	0.327515	0.659503	-0.234148	-1.095895	0.500013
