X1	X2	X3	X4	X5	X6	X7
-0.807412	-1.147178	-0.478747	-0.018610	-1.036112	-0.723935	-1.153005
-0.661027	-0.932512	-0.386089	0.005155	-0.892076	-0.585981	-0.989953
-0.394961	-0.536258	-0.214054	0.057272	-0.619278	-0.338342	-0.690725
-0.056984	-0.018615	0.013435	0.145002	-0.246297	-0.031115	-0.303914
0.294039	0.543836	0.266463	0.274969	0.188617	0.275157	0.109432
0.600234	1.071476	0.514692	0.449315	0.642227	0.523142	0.487242
0.816085	1.495061	0.732470	0.662398	1.071273	0.671479	0.777825
0.916739	1.766539	0.902561	0.898993	1.437086	0.703687	0.948907
0.901363	1.865422	1.017369	1.134609	1.709070	0.631118	0.992494
0.791050	1.799591	1.077837	1.338083	1.866898	0.489320	0.924778
0.622153	1.600815	1.090402	1.476059	1.901131	0.328696	0.781154
0.436551	1.316162	1.062817	1.518470	1.812601	0.201661	0.607546
0.271586	0.997309	1.000404	1.443945	1.610854	0.149356	0.449878
0.151925	0.690126	0.903608	1.243991	1.312191	0.191126	0.344006
0.085265	0.426634	0.767708	0.925066	0.937614	0.319241	0.308150
0.062686	0.220815	0.584859	0.508152	0.511160	0.500235	0.339369
0.063269	0.068844	0.348012	0.025798	0.058595	0.682614	0.414779
0.061570	-0.046740	0.055472	-0.482609	-0.393592	0.809193	0.497137
0.035836	-0.150168	-0.284972	-0.976472	-0.818976	0.831276	0.543581
-0.025436	-0.264737	-0.653853	-1.419314	-1.192203	0.721336	0.515650
-0.120111	-0.406138	-1.020642	-1.782968	-1.490257	0.481221	0.388376
-0.233287	-0.578271	-1.347282	-2.049660	-1.694094	0.143836	0.156701
-0.342037	-0.772433	-1.594351	-2.212119	-1.790607	-0.232246	-0.162254
-0.422637	-0.969837	-1.728466	-2.271731	-1.774428	-0.574232	-0.531429
-0.458291	-1.146580	-1.729443	-2.235564	-1.649352	-0.810229	-0.900153
-0.445022	-1.279788	-1.595522	-2.113102	-1.428785	-0.884778	-1.213278
-0.394039	-1.353210	-1.345201	-1.913614	-1.135019	-0.771443	-1.421240
-0.329670	-1.361015	-1.015150	-1.644846	-0.797127	-0.479699	-1.489144
-0.283076	-1.308763	-0.654239	-1.313180	-0.447723	-0.054564	-1.403068
-0.283367	-1.211505	-0.314865	-0.925180	-0.118884	0.431015	-1.172422
-0.348308	-1.089534	-0.043110	-0.490037	0.161995	0.889508	-0.828047
-0.477133	-0.962905	0.129994	-0.021868	0.375773	1.235168	-0.416477
-0.647524	-0.846223	0.194522	0.458721	0.513975	1.400101	0.008429
-0.818129	-0.745002	0.163412	0.924649	0.579397	1.346897	0.394831
