X1	X2	X3	X4	X5	X6	X7
-0.131914	0.332518	-0.145982	-0.939146	0.599749	-0.086068	0.016237
-0.078085	0.317944	-0.028528	-0.695811	0.434184	-0.097040	-0.151335
0.018875	0.294019	0.178264	-0.272121	0.141509	-0.115652	-0.446177
0.139687	0.269026	0.424467	0.221821	-0.209905	-0.135775	-0.796114
0.260330	0.250734	0.649464	0.656593	-0.536905	-0.149579	-1.112233
0.356879	0.242655	0.795541	0.916438	-0.760138	-0.148957	-1.307601
0.410387	0.241449	0.820928	0.929243	-0.821809	-0.127146	-1.315793
0.410902	0.236650	0.709468	0.686152	-0.699064	-0.080249	-1.105346
0.359721	0.213029	0.474589	0.245655	-0.409670	-0.008486	-0.687255
0.269426	0.155265	0.156863	-0.278981	-0.009028	0.083199	-0.113900
0.161639	0.053672	-0.184506	-0.746334	0.421157	0.185290	0.530323
0.062674	-0.090617	-0.484437	-1.021257	0.789921	0.284737	1.144873
-0.001893	-0.262796	-0.686152	-1.008986	1.016407	0.366783	1.632132
-0.012978	-0.434983	-0.753757	-0.680669	1.047215	0.417346	1.915941
0.037366	-0.570764	-0.680363	-0.083925	0.868164	0.425597	1.955826
0.143173	-0.632896	-0.489953	0.664393	0.507812	0.386218	1.754121
0.284544	-0.592593	-0.232455	1.402180	0.032027	0.300896	1.354687
0.430543	-0.438098	0.026944	1.957431	-0.469367	0.178649	0.833516
0.544577	-0.180249	0.222100	2.187259	-0.900900	0.034824	0.283344
0.591467	0.146781	0.300630	2.011502	-1.181091	-0.111210	-0.204637
0.544851	0.490231	0.235900	1.433240	-1.259140	-0.239265	-0.558147
0.393506	0.788474	0.033581	0.541241	-1.125162	-0.331828	-0.736862
0.145185	0.983726	-0.268757	-0.506473	-0.811952	-0.377382	-0.738464
-0.172904	1.035053	-0.609074	-1.514595	-0.387857	-0.372495	-0.596826
-0.517396	0.928523	-0.913838	-2.291022	0.057579	-0.322633	-0.372765
-0.835477	0.681959	-1.113877	-2.687085	0.432238	-0.241031	-0.139598
-1.073816	0.342735	-1.159525	-2.628629	0.660322	-0.146170	0.033375
-1.188365	-0.021223	-1.032140	-2.131237	0.697595	-0.058072	0.095903
-1.152946	-0.335635	-0.748914	-1.296325	0.539913	0.005651	0.027259
-0.965119	-0.536171	-0.360230	-0.289182	0.223255	0.033303	-0.160061
-0.647948	-0.583263	0.060264	0.696068	-0.184421	0.021265	-0.423908
-0.247163	-0.471897	0.430938	1.476705	-0.597687	-0.025566	-0.702498
0.175919	-0.233896	0.679383	1.918170	-0.931444	-0.095263	-0.928453
0.554623	0.068088	0.758225	1.959379	-1.117918	-0.171823	-1.043793
0.828470	0.353889	0.655818	1.621610	-1.119628	-0.239054	-1.012611
0.953895	0.543620	0.399684	0.999552	-0.935615	-0.284319	-0.828639
0.912229	0.576037	0.051630	0.237310	-0.599814	-0.301388	-0.516274
0.713285	0.423332	-0.304475	-0.504785	-0.172312	-0.291471	-0.124806
0.393957	0.098850	-0.579876	-1.084700	0.274278	-0.262398	0.282584
0.011864	-0.344230	-0.699503	-1.406962	0.670429	-0.225895	0.642689
-0.364618	-0.823149	-0.618040	-1.438562	0.963494	-0.193745	0.905755
-0.668322	-1.242697	-0.330174	-1.209789	1.127084	-0.173755	1.045669
-0.844871	-1.515484	0.127294	-0.800667	1.163940	-0.166692	1.064585
-0.861961	-1.580877	0.681878	-0.317198	1.102130	-0.164927	0.991030
-0.714512	-1.418377	1.239210	0.136369	0.985766	-0.153566	0.872036
-0.424984	-1.052339	1.701356	0.482269	0.862576	-0.113887	0.761117
-0.038866	-0.546962	1.985918	0.685160	0.771473	-0.028298	0.704848
0.383709	0.007393	2.041907	0.755759	0.733046	0.113949	0.731185
0.778481	0.513515	1.859381	0.742073	0.745113	0.312045	0.842082
1.087803	0.887982	1.470658	0.711042	0.784291	0.551031	1.012242
1.269641	1.078463	0.943167	0.725911	0.813097	0.802233	1.194238
1.303313	1.073869	0.365545	0.825495	0.790616	1.027115	1.328895
1.191131	0.905097	-0.170229	1.010861	0.684220	1.183977	1.358711
0.956060	0.636287	-0.586552	1.243015	0.479353	1.236338	1.241263
0.636015	0.348723	-0.834490	1.452175	0.184954	1.161255	0.959695
0.276196	0.121062	-0.901452	1.556236	-0.166793	0.955752	0.527884
-0.078930	0.010553	-0.811110	1.483635	-0.526465	0.639685	-0.010843
-0.392616	0.039498	-0.615837	1.194591	-0.837686	0.254253	-0.591244
-0.640510	0.190037	-0.383512	0.695030	-1.049490	-0.144226	-1.138322
-0.812583	0.408430	-0.181895	0.039418	-1.127650	-0.493987	-1.581562
-0.912240	0.617767	-0.064031	-0.678663	-1.062600	-0.739403	-1.868173
-0.953254	0.736133	-0.057794	-1.346268	-0.871830	-0.842271	-1.972689
-0.955411	0.696065	-0.161741	-1.856337	-0.596380	-0.790132	-1.900879
-0.939891	0.460811	-0.347882	-2.132588	-0.292096	-0.600054	-1.687338
-0.925377	0.033784	-0.570413	-2.147637	-0.017772	-0.316691	-1.387526
-0.925345	-0.540872	-0.777965	-1.929888	0.177196	-0.004688	-1.065968
-0.946886	-1.186606	-0.926469	-1.557144	0.262836	0.263260	-0.783386
-0.990854	-1.809696	-0.989513	-1.138262	0.233877	0.420522	-0.585398
-1.052902	-2.317814	-0.963629	-0.787009	0.109491	0.419989	-0.495134
-1.124956	-2.637837	-0.867557	-0.594331	-0.072618	0.244314	-0.511000
-1.196551	-2.728914	-0.735757	-0.605755	-0.265987	-0.089377	-0.609802
-1.255951	-2.588238	-0.607934	-0.809452	-0.426714	-0.531345	-0.754027
-1.290775	-2.248513	-0.517338	-1.138175	-0.523531	-1.007462	-0.901384
-1.288505	-1.768230	-0.480909	-1.484729	-0.544148	-1.432417	-1.014224
-1.237115	-1.217321	-0.493783	-1.727722	-0.496421	-1.725341	-1.066667
-1.126043	-0.661841	-0.529803	-1.761444	-0.404123	-1.824889	-1.048015
-0.947683	-0.151297	-0.547881	-1.522946	-0.298491	-1.700843	-0.961947
-0.699257	0.288584	-0.503042	-1.009618	-0.208014	-1.359977	-0.822203
-0.384839	0.656285	-0.359226	-0.283000	-0.148831	-0.845036	-0.646219
-0.016793	0.968509	-0.100899	0.542499	-0.118871	-0.227005	-0.448759
0.383661	1.249792	0.259767	1.323612	-0.097155	0.407617	-0.237398
0.787497	1.520747	0.681946	1.919637	-0.048983	0.972388	-0.011190
1.160413	1.788216	1.102381	2.224037	0.064100	1.395865	0.237045
1.466966	2.040074	1.447405	2.188888	0.271914	1.633452	0.515536
1.675569	2.246136	1.648545	1.836494	0.583844	1.673742	0.826987
1.763586	2.365008	1.658193	1.255106	0.980789	1.538402	1.162649
1.721558	2.355158	1.461614	0.579759	1.413504	1.275862	1.499093
1.555707	2.187372	1.082617	-0.037758	1.808335	0.950322	1.798999
1.288027	1.855322	0.581079	-0.462816	2.079711	0.628379	2.016466
0.953878	1.381350	0.042683	-0.608185	2.147417	0.366206	2.105941
0.597263	0.815814	-0.437278	-0.453497	1.954839	0.199615	2.033064
0.264661	0.229709	-0.772800	-0.049507	1.484434	0.138947	1.784763
-0.001700	-0.297928	-0.904531	0.493919	0.766523	0.169587	1.376074
-0.169877	-0.695131	-0.812153	1.033449	-0.120776	0.257530	0.851650
-0.222515	-0.911248	-0.518800	1.425684	-1.061488	0.358688	0.280866
-0.158881	-0.927145	-0.086612	1.560776	-1.919884	0.429639	-0.252868
0.005843	-0.759035	0.395747	1.388470	-2.563764	0.437524	-0.666891
0.243514	-0.455047	0.831083	0.930687	-2.888513	0.367005	-0.895202
0.517884	-0.085351	1.133275	0.277690	-2.837032	0.222959	-0.902177
0.790193	0.271980	1.244385	-0.431437	-2.411671	0.028572	-0.690982
1.024644	0.546267	1.145613	-1.039507	-1.675450	-0.180474	-0.304638
1.192982	0.687366	0.859979	-1.406370	-0.742162	-0.364389	0.180870
1.277393	0.673983	0.446093	-1.440510	0.242914	-0.488024	0.670336
1.271718	0.515614	-0.015371	-1.120011	1.128072	-0.528336	1.067338
