X1	X2	X3	X4	X5	X6	X7
0.217923	-0.702245	0.803208	1.508520	-0.082279	0.358922	1.234248
0.116638	-0.636560	0.615589	1.315295	-0.193236	0.346868	1.051753
-0.052694	-0.505909	0.281002	0.960490	-0.382921	0.326662	0.720613
-0.232636	-0.313645	-0.128086	0.502190	-0.594059	0.305100	0.302349
-0.357321	-0.068840	-0.523104	0.015391	-0.757082	0.290013	-0.125093
-0.371030	0.210624	-0.818473	-0.420276	-0.805707	0.288219	-0.481503
-0.244728	0.496438	-0.949846	-0.733535	-0.692050	0.303578	-0.698967
0.013621	0.750750	-0.887574	-0.873029	-0.397900	0.335965	-0.734082
0.357995	0.930219	-0.642456	-0.815544	0.060059	0.381059	-0.575704
0.712972	0.992816	-0.262692	-0.569617	0.632260	0.431439	-0.246805
0.990433	0.906321	0.177126	-0.173965	1.244907	0.478269	0.199734
1.110524	0.656694	0.592302	0.308936	1.813377	0.513552	0.690556
1.021902	0.254315	0.905992	0.802977	2.257458	0.531916	1.144704
0.716262	-0.263700	1.064743	1.230517	2.515308	0.531730	1.487470
0.233589	-0.836245	1.048310	1.524488	2.553269	0.515035	1.662816
-0.343769	-1.386050	0.871843	1.638507	2.369856	0.486188	1.642127
-0.907037	-1.831575	0.580255	1.553423	1.993386	0.449705	1.427956
-1.343860	-2.100921	0.236450	1.279377	1.474302	0.407654	1.052280
-1.562910	-2.145118	-0.093673	0.853190	0.874200	0.357547	0.569799
-1.514803	-1.948054	-0.355782	0.331712	0.254198	0.291369	0.047845
-1.204446	-1.530893	-0.517999	-0.217615	-0.334718	0.196343	-0.445286
-0.691732	-0.949780	-0.575715	-0.727320	-0.857508	0.057463	-0.851280
-0.080268	-0.286991	-0.549603	-1.139802	-1.296166	-0.138400	-1.130280
0.503811	0.362961	-0.477658	-1.415053	-1.646452	-0.397710	-1.265480
0.938289	0.909749	-0.403577	-1.535051	-1.911820	-0.715787	-1.263411
1.131009	1.282991	-0.364446	-1.504396	-2.096485	-1.073956	-1.150239
1.039872	1.444322	-0.380921	-1.347372	-2.199981	-1.439262	-0.965076
0.682333	1.393383	-0.452152	-1.102228	-2.214879	-1.767335	-0.751854
0.132264	1.166580	-0.556633	-0.813874	-2.128274	-2.008351	-0.551281
-0.495314	0.828911	-0.658455	-0.526349	-1.926938	-2.115264	-0.394437
-1.068166	0.460561	-0.717267	-0.276384	-1.604396	-2.053016	-0.298819
-1.464453	0.140965	-0.699210	-0.088942	-1.168003	-1.806822	-0.267394
-1.598069	-0.066359	-0.586080	0.024673	-0.643709	-1.387712	-0.290270
-1.436159	-0.125255	-0.380337	0.066216	-0.076635	-0.834013	-0.348426
-1.005331	-0.032406	-0.104779	0.047819	0.473238	-0.207826	-0.418406
-0.385242	0.184040	0.202880	-0.011990	0.940012	0.413300	-0.477053
0.308740	0.472238	0.499072	-0.092599	1.263686	0.948168	-0.505309
0.949973	0.768864	0.744670	-0.175193	1.402419	1.325470	-0.490682
1.426685	1.013149	0.913746	-0.245462	1.342382	1.496377	-0.428148
1.664154	1.159609	0.998659	-0.294915	1.102695	1.443822	-0.319777
1.638313	1.186838	1.010085	-0.320757	0.733900	1.186345	-0.173463
1.378170	1.100629	0.972191	-0.324690	0.309863	0.775701	-0.001321
0.956885	0.930917	0.914242	-0.311105	-0.085657	0.288141	0.181835
0.473865	0.723475	0.861125	-0.285262	-0.375107	-0.189033	0.359704
0.032115	0.528404	0.825310	-0.251838	-0.502680	-0.573259	0.515396
-0.283951	0.388078	0.802722	-0.214186	-0.445921	-0.801792	0.632167
-0.425472	0.327292	0.773714	-0.174324	-0.220772	-0.843161	0.694359
-0.387247	0.347767	0.709135	-0.133472	0.121128	-0.702544	0.688676
-0.205667	0.428226	0.580012	-0.092867	0.502624	-0.420004	0.605962
0.052620	0.529833	0.368283	-0.054483	0.836729	-0.061689	0.443309
0.308393	0.605715	0.075640	-0.021370	1.044546	0.294187	0.206015
0.489450	0.612298	-0.272235	0.002552	1.071780	0.573801	-0.091010
0.547670	0.519847	-0.627590	0.013212	0.900333	0.723253	-0.423126
0.469542	0.319810	-0.928902	0.007484	0.552475	0.719947	-0.757474
0.278100	0.027272	-1.113909	-0.015692	0.086690	0.577205	-1.056209
0.026018	-0.321933	-1.134641	-0.054432	-0.413993	0.341241	-1.281319
-0.218227	-0.678843	-0.970816	-0.103549	-0.858785	0.080848	-1.400200
-0.387607	-0.991919	-0.638168	-0.154861	-1.167543	-0.127995	-1.391165
-0.433193	-1.218130	-0.189278	-0.198149	-1.286906	-0.219480	-1.247721
-0.336163	-1.332051	0.293949	-0.222572	-1.200962	-0.153467	-0.980667
-0.112600	-1.330940	0.715057	-0.218283	-0.934122	0.074178	-0.617446
0.190022	-1.234644	0.982256	-0.177931	-0.545812	0.428816	-0.198570
0.503607	-1.080390	1.028018	-0.097762	-0.118069	0.842698	0.228369
0.754908	-0.913652	0.824762	0.021812	0.261200	1.227997	0.616121
0.882019	-0.777155	0.392967	0.176261	0.515823	1.494670	0.925254
0.848186	-0.700587	-0.200404	0.357449	0.596237	1.569557	1.130346
0.649777	-0.693282	-0.853243	0.554482	0.488633	1.412576	1.223607
0.316794	-0.741651	-1.447286	0.754626	0.216697	1.026722	1.215247
-0.093977	-0.811949	-1.870981	0.944214	-0.164227	0.459438	1.130458
-0.511490	-0.857866	-2.041485	1.109350	-0.578954	-0.204910	1.003672
-0.865652	-0.831339	-1.921145	1.236551	-0.947742	-0.860246	0.871157
-1.101728	-0.694249	-1.524999	1.313341	-1.201767	-1.398606	0.763570
-1.190866	-0.428451	-0.917678	1.329014	-1.295606	-1.730609	0.699848
-1.134454	-0.041987	-0.200383	1.275603	-1.214431	-1.802511	0.683794
-0.961798	0.429991	0.509251	1.149120	-0.974801	-1.606366	0.703956
-0.721827	0.929821	1.100129	0.950877	-0.619343	-1.181376	0.736762
-0.471111	1.386645	1.488588	0.688657	-0.206869	-0.606183	0.752227
-0.261074	1.728624	1.632923	0.377349	0.199711	0.016221	0.720982
-0.127328	1.895657	1.538617	0.038684	0.544876	0.577809	0.621075
-0.083490	1.850191	1.253506	-0.300184	0.789269	0.985070	0.443125
-0.120593	1.584029	0.854308	-0.609296	0.914029	1.175150	0.192760
-0.211811	1.120063	0.427840	-0.859536	0.920477	1.125219	-0.110092
-0.321115	0.508663	0.051283	-1.026802	0.825814	0.853894	-0.434915
-0.413387	-0.180350	-0.223960	-1.096033	0.656317	0.414578	-0.746379
-0.463526	-0.868486	-0.381345	-1.064312	0.440184	-0.117199	-1.010980
-0.462181	-1.480089	-0.439366	-0.942338	0.201724	-0.659576	-1.203077
-0.416942	-1.952439	-0.443075	-0.753791	-0.041745	-1.139715	-1.309148
-0.348771	-2.242931	-0.449395	-0.532477	-0.279821	-1.505567	-1.329414
-0.284808	-2.332374	-0.509832	-0.317509	-0.506304	-1.731945	-1.276711
-0.249506	-2.224404	-0.654943	-0.147274	-0.715107	-1.819997	-1.172989
-0.256486	-1.941730	-0.884372	-0.053149	-0.896281	-1.791082	-1.044308
-0.303267	-1.520412	-1.164880	-0.054048	-1.033831	-1.676884	-0.915564
-0.370351	-1.003613	-1.436962	-0.152865	-1.106242	-1.508756	-0.806028
-0.425050	-0.436099	-1.628476	-0.335478	-1.089954	-1.308964	-0.726599
-0.429155	0.139713	-1.672117	-0.572609	-0.965100	-1.085970	-0.679116
-0.348812	0.685874	-1.522604	-0.824275	-0.722110	-0.834852	-0.657658
-0.164126	1.169478	-1.169530	-1.046140	-0.367357	-0.542394	-0.651237
0.123748	1.562386	-0.642663	-1.196623	0.073868	-0.195226	-0.647043
0.489939	1.840955	-0.008409	-1.243621	0.558276	0.211332	-0.633374
0.888368	1.986417	0.642026	-1.169653	1.029654	0.666457	-0.601598
1.259194	1.986292	1.210237	-0.974585	1.427464	1.140959	-0.546754
1.539707	1.836678	1.610112	-0.675548	1.697311	1.589656	-0.467055
1.676463	1.544835	1.785049	-0.304158	1.801166	1.958513	-0.362599
1.636152	1.131160	1.719010	0.098416	1.725030	2.195257	-0.234085
1.412922	0.629661	1.439201	0.487608	1.482323	2.260821	-0.082128
1.030568	0.086186	1.009717	0.821764	1.111987	2.138967	0.092444
0.539181	-0.445767	0.517786	1.067640	0.671605	1.841575	0.287303
0.006811	-0.911272	0.055628	1.204293	0.226794	1.408129	0.496705
-0.492113	-1.261413	-0.297984	1.224922	-0.160937	0.899417	0.709792
-0.889406	-1.460428	-0.492550	1.136687	-0.445254	0.386345	0.909875
-1.134298	-1.491266	-0.513840	0.958737	-0.602716	-0.063269	1.075448
-1.201163	-1.358307	-0.383709	0.719020	-0.635480	-0.397486	1.183251
-1.092478	-1.086485	-0.152025	0.450504	-0.568397	-0.589302	1.213055
-0.836617	-0.716959	0.117124	0.187333	-0.441410	-0.640237	1.153370
-0.481313	-0.300014	0.361492	-0.038610	-0.298827	-0.577687	1.006650
-0.084190	0.113411	0.535238	-0.200532	-0.178225	-0.446530	0.792582
0.297580	0.479840	0.618651	-0.278864	-0.101335	-0.297302	0.548094
0.616595	0.769397	0.620829	-0.262790	-0.069306	-0.173713	0.323357
0.841681	0.968743	0.574953	-0.151207	-0.063304	-0.102405	0.173956
0.960664	1.080356	0.527438	0.046842	-0.050420	-0.087660	0.150208
0.979253	1.118374	0.523765	0.312357	0.006477	-0.112050	0.285688
0.916689	1.102287	0.594557	0.617325	0.137365	-0.142954	0.587244
0.799345	1.049986	0.745327	0.926654	0.354794	-0.143276	1.028999
0.653936	0.972020	0.952592	1.201195	0.647491	-0.083466	1.552223
0.501800	0.868618	1.167424	1.401807	0.979438	0.048169	2.071846
0.355379	0.730259	1.325818	1.494186	1.295136	0.239702	2.489224
0.217488	0.541840	1.363619	1.453929	1.530054	0.456093	2.709150
0.083355	0.289445	1.232691	1.271005	1.624321	0.646192	2.658279
-0.055358	-0.031926	0.914522	0.952864	1.536553	0.754675	2.301298
-0.205558	-0.411779	0.428109	0.525363	1.254910	0.736429	1.651481
-0.368135	-0.820541	-0.169974	0.031016	0.802612	0.569666	0.773010
-0.534898	-1.210468	-0.793681	-0.475507	0.236495	0.264579	-0.226017
-0.687898	-1.521307	-1.342335	-0.934250	-0.361487	-0.134997	-1.209318
-0.801355	-1.690175	-1.719348	-1.288281	-0.898357	-0.557675	-2.034394
-0.846105	-1.663816	-1.851067	-1.492197	-1.287120	-0.917618	-2.577001
-0.795510	-1.410792	-1.701870	-1.519439	-1.463241	-1.132020	-2.753593
-0.631907	-0.931042	-1.282442	-1.367070	-1.397347	-1.139178	-2.537433
-0.352095	-0.260404	-0.649439	-1.057070	-1.101385	-0.913259	-1.965111
