"file","lhs","op","rhs","beta","se","z","pval","level"
"data1","X1","~","X1lag",0.997858888637165,0,NA,NA,"group"
"data1","X2","~","X2lag",0.997934751489334,0,NA,NA,"group"
"data1","X3","~","X3lag",0.999192916211532,0,NA,NA,"group"
"data1","X4","~","X4lag",0.999135168041739,0,NA,NA,"group"
"data1","X5","~","X5lag",0.98897441683406,0.000310162552199662,3188.5680905715,0,"group"
"data10",NA,NA,NA,NA,NA,NA,NA,NA
"data11",NA,NA,NA,NA,NA,NA,NA,NA
"data12",NA,NA,NA,NA,NA,NA,NA,NA
"data13","X1","~","X1lag",0.998088456920107,0,NA,NA,"group"
"data13","X2","~","X2lag",0.998158816499135,0,NA,NA,"group"
"data13","X3","~","X3lag",0.999273143515819,0,NA,NA,"group"
"data13","X4","~","X4lag",0.999224447815645,0,NA,NA,"group"
"data13","X5","~","X5lag",0.99083614928172,0.000258031346726367,3839.98363707518,0,"group"
"data14",NA,NA,NA,NA,NA,NA,NA,NA
"data15","X1","~","X1lag",0.998671145817441,0,NA,NA,"group"
"data15","X2","~","X2lag",0.998711080774384,0,NA,NA,"group"
"data15","X3","~","X3lag",0.999502964922146,0,NA,NA,"group"
"data15","X4","~","X4lag",0.999465719776311,0,NA,NA,"group"
"data15","X5","~","X5lag",0.992981627271048,0.00019783381714361,5019.27143502585,0,"group"
"data16",NA,NA,NA,NA,NA,NA,NA,NA
"data17","X1","~","X1lag",0.997063218542978,0,NA,NA,"group"
"data17","X2","~","X2lag",0.99719189929461,0,NA,NA,"group"
"data17","X3","~","X3lag",0.998933648321884,0,NA,NA,"group"
"data17","X4","~","X4lag",0.597865327694819,0.00127602320924514,468.537972791653,0,"group"
"data17","X5","~","X5lag",0.985023296539511,0.000420474629100966,2342.64621065397,0,"group"
"data17","X4","~","X3",-0.402930184799025,0.00127686517929389,-315.562043145265,0,"ind"
"data18",NA,NA,NA,NA,NA,NA,NA,NA
"data19",NA,NA,NA,NA,NA,NA,NA,NA
"data2","X1","~","X1lag",0.997680071877297,0,NA,NA,"group"
"data2","X2","~","X2lag",0.99778853123543,0,NA,NA,"group"
"data2","X3","~","X3lag",0.999171192581301,0,NA,NA,"group"
"data2","X4","~","X4lag",0.999112112536788,0,NA,NA,"group"
"data2","X5","~","X5lag",0.988666487923601,0.000318775099120949,3101.45456985171,0,"group"
"data20",NA,NA,NA,NA,NA,NA,NA,NA
"data21",NA,NA,NA,NA,NA,NA,NA,NA
"data22",NA,NA,NA,NA,NA,NA,NA,NA
"data23",NA,NA,NA,NA,NA,NA,NA,NA
"data24",NA,NA,NA,NA,NA,NA,NA,NA
"data25",NA,NA,NA,NA,NA,NA,NA,NA
"data26","X1","~","X1lag",0.998106953488113,0,NA,NA,"group"
"data26","X2","~","X2lag",0.998173847303701,0,NA,NA,"group"
"data26","X3","~","X3lag",0.99926151622804,0,NA,NA,"group"
"data26","X4","~","X4lag",0.99920955571326,0,NA,NA,"group"
"data26","X5","~","X5lag",0.990935433121195,0.000255248513263723,3882.23782560237,0,"group"
"data27",NA,NA,NA,NA,NA,NA,NA,NA
"data28",NA,NA,NA,NA,NA,NA,NA,NA
"data29",NA,NA,NA,NA,NA,NA,NA,NA
"data3",NA,NA,NA,NA,NA,NA,NA,NA
"data30",NA,NA,NA,NA,NA,NA,NA,NA
"data31",NA,NA,NA,NA,NA,NA,NA,NA
"data32",NA,NA,NA,NA,NA,NA,NA,NA
"data33",NA,NA,NA,NA,NA,NA,NA,NA
"data34",NA,NA,NA,NA,NA,NA,NA,NA
"data35",NA,NA,NA,NA,NA,NA,NA,NA
"data36",NA,NA,NA,NA,NA,NA,NA,NA
"data37",NA,NA,NA,NA,NA,NA,NA,NA
"data38","X1","~","X1lag",0.997599969845488,0,NA,NA,"group"
"data38","X2","~","X2lag",0.997647227488181,0,NA,NA,"group"
"data38","X3","~","X3lag",0.99909710223977,0,NA,NA,"group"
"data38","X4","~","X4lag",0.999034351092095,0,NA,NA,"group"
"data38","X5","~","X5lag",0.988195847314163,0.000331934017755733,2977.08518697643,0,"group"
"data39",NA,NA,NA,NA,NA,NA,NA,NA
"data4",NA,NA,NA,NA,NA,NA,NA,NA
"data40",NA,NA,NA,NA,NA,NA,NA,NA
"data41",NA,NA,NA,NA,NA,NA,NA,NA
"data42","X1","~","X1lag",0.997213654638435,0,NA,NA,"group"
"data42","X2","~","X2lag",0.99731598026565,0,NA,NA,"group"
"data42","X3","~","X3lag",0.999029498835228,0,NA,NA,"group"
"data42","X4","~","X4lag",0.998951760648376,0,NA,NA,"group"
"data42","X5","~","X5lag",0.985833180220334,0.000397900090603458,2477.58973546654,0,"group"
"data43",NA,NA,NA,NA,NA,NA,NA,NA
"data44",NA,NA,NA,NA,NA,NA,NA,NA
"data45",NA,NA,NA,NA,NA,NA,NA,NA
"data46",NA,NA,NA,NA,NA,NA,NA,NA
"data47",NA,NA,NA,NA,NA,NA,NA,NA
"data48",NA,NA,NA,NA,NA,NA,NA,NA
"data49",NA,NA,NA,NA,NA,NA,NA,NA
"data5",NA,NA,NA,NA,NA,NA,NA,NA
"data50","X1","~","X1lag",0.998659898780139,0,NA,NA,"group"
"data50","X2","~","X2lag",0.998711072872877,0,NA,NA,"group"
