"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203,0,0
"X2",0,0.0201,0,0,0,0,0,0,0,0,0,0,0,0,0.0227,0.0291,0,0,0.0315,0
"X3",0,0,0.0159,0,0,0,0,0,0,0,0,0.0177,0,0.0171,0,0,0,0,0,0
"X4",0,0,0,0.016,0,0,0,0,0,0,0.0188,0.019,0,0,0.0178,0,0,0,0,0
"X5",0,0,0,0,0.0217,0,0,0,0,0,0,0,0,0,0,0.0247,0,0,0,0
"X6",0,0,0,0,0,0.0183,0,0,0,0,0.0203,0,0,0,0,0,0.0224,0,0.02,0
"X7",0,0,0,0,0,0,0.0191,0,0,0,0,0,0.021,0.0191,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.02,0,0,0,0.0238,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0157,0,0,0,0,0.0182,0,0,0,0.0186,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0162,0,0,0,0,0,0.0171,0.0187,0,0,0
