"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0
"X2",0,0.0209,0,0,0,0,0,0,0,0,0,0,0,0,0.0256,0.0271,0,0,0.0341,0
"X3",0,0,0.0176,0,0,0,0,0,0,0,0,0.0187,0,0.0202,0,0,0,0,0,0
"X4",0,0,0,0.016,0,0,0,0,0,0,0.0211,0.0167,0,0,0.0171,0,0,0,0,0
"X5",0,0,0,0,0.0218,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0
"X6",0,0,0,0,0,0.0194,0,0,0,0,0.0281,0,0,0,0,0,0.0268,0,0.0234,0
"X7",0,0,0,0,0,0,0.02,0,0,0,0,0,0.0197,0.0194,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0204,0,0,0,0.0247,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0157,0,0,0,0,0.0187,0,0,0,0.0176,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0163,0,0,0,0,0,0.0156,0.0198,0,0,0
