"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0,0
"X2",0,0.0204,0,0,0,0,0,0,0,0,0,0,0,0,0.0235,0.0295,0,0,0.0309,0
"X3",0,0,0.0167,0,0,0,0,0,0,0,0,0.0177,0,0.0173,0,0,0,0,0,0
"X4",0,0,0,0.0158,0,0,0,0,0,0,0.0201,0.0182,0,0,0.0175,0,0,0,0,0
"X5",0,0,0,0,0.0218,0,0,0,0,0,0,0,0,0,0,0.0236,0,0,0,0
"X6",0,0,0,0,0,0.018,0,0,0,0,0.0226,0,0,0,0,0,0.0235,0,0.0199,0
"X7",0,0,0,0,0,0,0.0198,0,0,0,0,0,0.0203,0.0182,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0203,0,0,0,0.0237,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0161,0,0,0,0,0.0186,0,0,0,0.0191,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0159,0,0,0,0,0,0.0165,0.0196,0,0,0
