"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196,0,0
"X2",0,0.0215,0,0,0,0,0,0,0,0,0,0,0,0,0.0303,0.0298,0,0,0.0355,0
"X3",0,0,0.0162,0,0,0,0,0,0,0,0,0.0157,0,0.0184,0,0,0,0,0,0
"X4",0,0,0,0.017,0,0,0,0,0,0,0.02,0.0159,0,0,0.0194,0,0,0,0,0
"X5",0,0,0,0,0.0209,0,0,0,0,0,0,0,0,0,0,0.0183,0,0,0,0
"X6",0,0,0,0,0,0.0189,0,0,0,0,0.0255,0,0,0,0,0,0.0253,0,0.0218,0
"X7",0,0,0,0,0,0,0.0205,0,0,0,0,0,0.0214,0.0211,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0209,0,0,0,0.0225,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0165,0,0,0,0,0.0193,0,0,0,0.0192,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0162,0,0,0,0,0,0.0152,0.0187,0,0,0
