"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184,0,0
"X2",0,0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0.0286,0.032,0,0,0.0334,0
"X3",0,0,0.0172,0,0,0,0,0,0,0,0,0.0168,0,0.0184,0,0,0,0,0,0
"X4",0,0,0,0.0179,0,0,0,0,0,0,0.0224,0.0179,0,0,0.0202,0,0,0,0,0
"X5",0,0,0,0,0.0211,0,0,0,0,0,0,0,0,0,0,0.0209,0,0,0,0
"X6",0,0,0,0,0,0.0186,0,0,0,0,0.0241,0,0,0,0,0,0.0231,0,0.0195,0
"X7",0,0,0,0,0,0,0.0203,0,0,0,0,0,0.0214,0.0197,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0207,0,0,0,0.0231,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.017,0,0,0,0,0.0195,0,0,0,0.0196,0,0
"X10",0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0.016,0.0179,0,0,0
