"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1295,0,0,0,0
"X2",0,0.7254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891,0,0
"X3",0,0,0.4448,0,0,0,0,0,0,0,0,0.4913,0,0,0,0,0,0,0,0
"X4",0,0,0,0.5324,0.3053,0,0,0,0,0,0,0,0,0,0,0.1339,0,0,0,0
"X5",0,0,0,0,0.5813,0,0,0,0,0,0,0,0,0.2691,0,0,0,0,0,0
"X6",0,0,0,0,0,0.5983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3144
"X7",0,0,0,0,0,0,0.5829,0,0,0,0,0,0.1964,0,0,0,0,0,0,0.1751
"X8",0,0,0,0,0,0,0,0.474,0,0,0,0,0,0,0,0,0,0,0.4423,0
"X9",0,0,0,0,0,0,0,0,0.6355,0,0,0,0,0,0,0.2725,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.6164,0,0.2281,0,0,0,0,0,0,0,0
