"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1962,0,0,0,0
"X2",0,0.4137,0.3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3037,0,0
"X3",0,0,0.3873,0,0,0,0,0,0,0,0,0.4732,0,0,0,0,0,0,0,0
"X4",0,0,0,0.6161,0,0,0,0,0,0,0,0,0,0,0,0.3132,0,0,0,0
"X5",0,0,0,0,0.4862,0,0,0,0,0,0,0,0,0.3935,0,0,0,0,0,0
"X6",0,0,0,0,0,0.4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5348
"X7",0,0,0,0,0,0,0.5452,0,0,0,0,0,0.1069,0.2718,0,0,0,0,0,0.0832
"X8",0,0,0,0,0,0,0,0.4077,0,0,0,0,0,0,0,0,0,0,0.491,0
"X9",0,0,0,0,0,0,0,0,0.5375,0,0,0,0,0,0,0.394,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.7057,0,0.064,0,0,0,0,0,0,0,0
