"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1663,0,0,0,0
"X2",0,0.6258,0,0,0,0,0,0,0,0,0,0,0,0.2442,0,0,0,0.0195,0,0
"X3",0,0,0.6295,0,0,0,0,0,0,0,0,0.3443,0,0,0,0,0,0,0,0
"X4",0,0,0,0.6087,0,0,0,0,0,0,0,0,0,0,0,0.2097,0,0,0,0
"X5",0,0,0,0,0.6271,0,0,0,0,0,0,0,0,0.3095,0,0,0,0,0,0
"X6",0,0,0,0,0,0.3291,0,0,0,0,0,0.1817,0,0,0,0,0,0,0,0.482
"X7",0,0,0,0,0,0,0.5166,0,0,0,0,0,0.1907,0,0,0,0,0,0,0.1618
"X8",0,0,0,0,0,0,0,0.5013,0,0,0,0,0,0,0,0,0,0,0.4224,0
"X9",0,0,0,0,0,0,0,0,0.668,0,0,0,0,0,0,0.247,0,0,0,0
"X10",0,0,0,0,0,0.3976,0,0,0,0.3998,0,0.1173,0,0,0,0,0,0,0,0
