"file","lhs","op","rhs","beta","se","z","pval","level"
"data1",NA,NA,NA,NA,NA,NA,NA,NA
"data10",NA,NA,NA,NA,NA,NA,NA,NA
"data11",NA,NA,NA,NA,NA,NA,NA,NA
"data12","X1","~","X1lag",0.998353688885702,0,NA,NA,"group"
"data12","X2","~","X2lag",0.994792649402207,0.000146918620761442,6771.0453872113,0,"group"
"data12","X3","~","X3lag",0.989840225131093,0.000285931379437578,3461.81040737149,0,"group"
"data12","X4","~","X4lag",0.979404064394961,0.000576601097108068,1698.58168724816,0,"group"
"data12","X5","~","X5lag",0.983552168658548,0.000461437225481533,2131.49723157286,0,"group"
"data13","X1","~","X1lag",0.998634343608461,0,NA,NA,"group"
"data13","X2","~","X2lag",0.00595727589657332,0.00573567872652715,1.03863486443571,0.298974584707073,"group"
"data13","X3","~","X3lag",0.991400895464153,0.000242197880145014,4093.35083721856,0,"group"
"data13","X4","~","X4lag",0.986109401956499,0.000390195970876124,2527.21574685239,0,"group"
"data13","X5","~","X5lag",0.988372647590045,0.00032699170325707,3022.6230138109,0,"group"
"data13","X2","~","X1",0.993427699739599,0.00572440517167141,173.542520130443,0,"ind"
"data14","X1","~","X1lag",0.998728369282488,0,NA,NA,"group"
"data14","X2","~","X2lag",0.99613415258668,0,NA,NA,"group"
"data14","X3","~","X3lag",0.992521378088998,0.000210758274867923,4709.28782611732,0,"group"
"data14","X4","~","X4lag",0.983760366165316,0.00045564609057067,2159.04489586032,0,"group"
"data14","X5","~","X5lag",0.98666454499623,0.000374708206207573,2633.15435491065,0,"group"
"data15",NA,NA,NA,NA,NA,NA,NA,NA
"data16","X1","~","X1lag",0.998122682206134,0,NA,NA,"group"
"data16","X2","~","X2lag",0.0123738807564251,0.00571192950218134,2.16632238750489,0.0302865601268825,"group"
"data16","X3","~","X3lag",0.0593970147109681,0.00445922455894733,13.3200321997217,0,"group"
"data16","X4","~","X4lag",0.97880657291716,0.000593148349509729,1650.1884793681,0,"group"
"data16","X5","~","X5lag",0.982734576763144,0.000484172725273296,2029.71899379179,0,"group"
"data16","X2","~","X1",0.98681088540074,0.00569677464164121,173.222735227673,0,"ind"
"data16","X3","~","X2",-0.93977307638698,0.00443575949697949,-211.86294636283,0,"ind"
"data17","X1","~","X1lag",0.998338925807223,0,NA,NA,"group"
"data17","X2","~","X2lag",0.0103754043963999,0.00572322479731284,1.81285984105872,0.069853441524877,"group"
"data17","X3","~","X3lag",0.989659731264088,0.000290983834947663,3401.08147740266,0,"group"
"data17","X4","~","X4lag",0.980071652137285,0.000558098480141775,1756.09088182486,0,"group"
"data17","X5","~","X5lag",0.98266063601255,0.000486227868375502,2020.98789461748,0,"group"
"data17","X2","~","X1",0.988893286136677,0.00570970354195223,173.195206873834,0,"ind"
"data18",NA,NA,NA,NA,NA,NA,NA,NA
"data19","X1","~","X1lag",0.998759800467443,0,NA,NA,"group"
"data19","X2","~","X2lag",0.996046159117704,0,NA,NA,"group"
"data19","X3","~","X3lag",0.99226247371137,0.000218026052710912,4551.1188290284,0,"group"
"data19","X4","~","X4lag",0.985210594461803,0.000415255633456776,2372.53998521456,0,"group"
"data19","X5","~","X5lag",0.987231152060522,0.000358888325444007,2750.80319438964,0,"group"
"data2","X1","~","X1lag",0.998194471641788,0,NA,NA,"group"
"data2","X2","~","X2lag",0.99417203665188,0.000164375582860813,6048.17345343624,0,"group"
"data2","X3","~","X3lag",0.988571191599988,0.00032144061542883,3075.43958090407,0,"group"
"data2","X4","~","X4lag",0.980453210754897,0.000547518927047318,1790.72021499298,0,"group"
"data2","X5","~","X5lag",0.983296217469327,0.00046855551209815,2098.56930946392,0,"group"
"data20","X1","~","X1lag",0.998843914964494,0,NA,NA,"group"
"data20","X2","~","X2lag",0.996382862856723,0,NA,NA,"group"
"data20","X3","~","X3lag",0.992940228341643,0.000198995753871978,4989.75585670257,0,"group"
"data20","X4","~","X4lag",0.985340176749562,0.000411644864480426,2393.66566128123,0,"group"
"data20","X5","~","X5lag",0.987285176305843,0.000357380382580782,2762.56119369584,0,"group"
"data21","X1","~","X1lag",0.998799711157828,0,NA,NA,"group"
"data21","X2","~","X2lag",0.996305483462973,0,NA,NA,"group"
"data21","X3","~","X3lag",0.992808981987656,0.000202681716030784,4898.36479298835,0,"group"
"data21","X4","~","X4lag",0.983171649786171,0.00047202028882412,2082.90125035814,0,"group"
"data21","X5","~","X5lag",0.986150864430316,0.000389039297192511,2534.83612464561,0,"group"
"data22",NA,NA,NA,NA,NA,NA,NA,NA
"data23",NA,NA,NA,NA,NA,NA,NA,NA
"data24","X1","~","X1lag",0.998225772755212,0,NA,NA,"group"
"data24","X2","~","X2lag",0.994201088139679,0.000163558826009637,6078.55358463567,0,"group"
"data24","X3","~","X3lag",0.988568960744921,0.000321502882541985,3074.83700590406,0,"group"
"data24","X4","~","X4lag",0.976930491210553,0.000645042362972357,1514.52144431081,0,"group"
"data24","X5","~","X5lag",0.981175199038419,0.000527486821278826,1860.09424208871,0,"group"
"data25",NA,NA,NA,NA,NA,NA,NA,NA
"data26",NA,NA,NA,NA,NA,NA,NA,NA
"data27",NA,NA,NA,NA,NA,NA,NA,NA
"data28","X1","~","X1lag",0.998204361021077,0,NA,NA,"group"
"data28","X2","~","X2lag",0.00432781749611808,0.00574436090299866,0.753402783912633,0.451207910397465,"group"
"data28","X3","~","X3lag",0.0590212435094841,0.00447404838310397,13.1919099785275,0,"group"
"data28","X4","~","X4lag",0.97945436602455,0.000575206578201362,1702.78714316385,0,"group"
"data28","X5","~","X5lag",0.982531682600934,0.000489813039112184,2005.93206824758,0,"group"
"data28","X2","~","X1",0.994856509665666,0.00572946424336705,173.638662780277,0,"ind"
"data28","X3","~","X2",-0.940154694744988,0.00445094522782356,-211.225851279394,0,"ind"
"data29","X1","~","X1lag",2.44306150095761,0.00374759807522686,651.900617920378,0,"group"
"data29","X2","~","X2lag",-0.00256268428022902,0.00576473564202758,-0.444544978185274,0.656648617608104,"group"
"data29","X3","~","X3lag",0.0588192284644853,0.00448506044024473,13.1144784441915,0,"group"
"data29","X4","~","X4lag",0.979666585245359,0.00056932319947783,1720.75648093014,0,"group"
"data29","X5","~","X5lag",0.982685081713004,0.000485546135424312,2023.87581739117,0,"group"
"data29","X2","~","X1",1.00171572267692,0.00573563362523436,174.64778752077,0,"ind"
"data29","X3","~","X2",-0.940574244733292,0.00444455436483622,-211.623971162281,0,"ind"
"data29","X1","~","X2lag",-1.44605456725681,0.00375619790371452,-384.978269070116,0,"ind"
"data3","X1","~","X1lag",0.998492004079907,0,NA,NA,"group"
"data3","X2","~","X2lag",0.0202901224118216,0.00568230776767722,3.57075386293547,0.000355955272921316,"group"
"data3","X3","~","X3lag",0.990912054648125,0.000255903094991008,3872.21598348759,0,"group"
"data3","X4","~","X4lag",0.979423242818535,0.000576066928157913,1700.19002123665,0,"group"
"data3","X5","~","X5lag",0.983052498984797,0.000475333011190689,2068.13428867962,0,"group"
"data3","X2","~","X1",0.979082330583538,0.00567043835605829,172.664310782514,0,"ind"
"data30",NA,NA,NA,NA,NA,NA,NA,NA
"data31","X1","~","X1lag",0.99911620344893,0,NA,NA,"group"
"data31","X2","~","X2lag",0.997367766466769,0,NA,NA,"group"
"data31","X3","~","X3lag",0.994912414065815,0.000143546597086526,6930.9369518952,0,"group"
"data31","X4","~","X4lag",0.986336002833029,0.000383873253781272,2569.4314285179,0,"group"
"data31","X5","~","X5lag",0.988676574303859,0.000318492532702301,3104.23784794976,0,"group"
"data32",NA,NA,NA,NA,NA,NA,NA,NA
"data33",NA,NA,NA,NA,NA,NA,NA,NA
"data34","X1","~","X1lag",0.998908468093055,0,NA,NA,"group"
"data34","X2","~","X2lag",0.0165201294932028,0.00569497491036756,2.90082568460983,0.00372180853236892,"group"
"data34","X3","~","X3lag",0.993329785260506,0.000188051833955297,5282.21269831719,0,"group"
"data34","X4","~","X4lag",0.984756918184946,0.000427896517805535,2301.39035305841,0,"group"
"data34","X5","~","X5lag",0.987705330903041,0.000345642416640463,2857.59294389627,0,"group"
"data34","X2","~","X1",0.983016083264299,0.0056862744749227,172.875243289705,0,"ind"
"data35",NA,NA,NA,NA,NA,NA,NA,NA
"data36","X1","~","X1lag",0.998742405778775,0,NA,NA,"group"
"data36","X2","~","X2lag",0.995937746471814,0,NA,NA,"group"
"data36","X3","~","X3lag",0.992032505842025,0.000224479731852419,4419.25200843621,0,"group"
"data36","X4","~","X4lag",0.985357360780269,0.000411165112699903,2396.50040906912,0,"group"
"data36","X5","~","X5lag",0.987069108632744,0.000363411588826558,2716.11896533061,0,"group"
"data37",NA,NA,NA,NA,NA,NA,NA,NA
"data38","X1","~","X1lag",0.99851428663019,0,NA,NA,"group"
"data38","X2","~","X2lag",0.0037224370158614,0.00574798734273313,0.6476070307579,0.517239148737963,"group"
"data38","X3","~","X3lag",0.990552076473525,0.000265991564287136,3723.99808666199,0,"group"
"data38","X4","~","X4lag",0.982952569670725,0.000478111478892849,2055.906651618,0,"group"
"data38","X5","~","X5lag",0.985779406060095,0.000399398699957751,2468.15877508958,0,"group"
"data38","X2","~","X1",0.995598736761701,0.0057356150802399,173.581860503801,0,"ind"
"data39","X1","~","X1lag",0.998347217664056,0,NA,NA,"group"
"data39","X2","~","X2lag",0.994737605410312,0.000148467065695685,6700.05567059052,0,"group"
"data39","X3","~","X3lag",0.989714731447307,0.000289445814869077,3419.34372723605,0,"group"
"data39","X4","~","X4lag",0.98048109874664,0.000546747224585245,1793.29872134316,0,"group"
"data39","X5","~","X5lag",0.984062784268269,0.000447226277054901,2200.36888428957,0,"group"
"data4",NA,NA,NA,NA,NA,NA,NA,NA
"data40",NA,NA,NA,NA,NA,NA,NA,NA
"data41","X1","~","X1lag",0.998646798020783,0,NA,NA,"group"
"data41","X2","~","X2lag",0.00303937343927194,0.00574270303133812,0.529258334043391,0.596626255116387,"group"
"data41","X3","~","X3lag",0.0584177690537394,0.00447580857197642,13.0518917675569,0,"group"
"data41","X4","~","X4lag",0.985001214413232,0.000421090785112528,2339.16592154827,0,"group"
"data41","X5","~","X5lag",0.987310158388781,0.000356681770518108,2768.04210362261,0,"group"
"data41","X2","~","X1",0.996342758466974,0.00573143650267826,173.838226769395,0,"ind"
"data41","X3","~","X2",-0.940953950354833,0.00445826126116584,-211.058503581006,0,"ind"
"data42","X1","~","X1lag",0.998988251034893,0,NA,NA,"group"
"data42","X2","~","X2lag",0.99691663087199,0,NA,NA,"group"
"data42","X3","~","X3lag",0.994020333147845,0.000168641681921704,5894.27430882328,0,"group"
"data42","X4","~","X4lag",0.985614626668258,0.000403993670939619,2439.67838500016,0,"group"
"data42","X5","~","X5lag",0.987877386724965,0.000340835002058569,2898.40356993385,0,"group"
"data43",NA,NA,NA,NA,NA,NA,NA,NA
"data44",NA,NA,NA,NA,NA,NA,NA,NA
"data45",NA,NA,NA,NA,NA,NA,NA,NA
"data46","X1","~","X1lag",0.998642836104653,0,NA,NA,"group"
"data46","X2","~","X2lag",0.995723846370632,0,NA,NA,"group"
"data46","X3","~","X3lag",0.991655841753497,0.000235047124755904,4218.96605960753,0,"group"
"data46","X4","~","X4lag",0.98269188099549,0.000485358631854764,2024.67168913882,0,"group"
"data46","X5","~","X5lag",0.985892966215639,0.000396232788883415,2488.16603238184,0,"group"
"data47",NA,NA,NA,NA,NA,NA,NA,NA
"data48","X1","~","X1lag",0.998942304298935,0,NA,NA,"group"
"data48","X2","~","X2lag",0.0253707674035314,0.005658949995126,4.48329945049577,7.3497676362777e-06,"group"
"data48","X3","~","X3lag",0.993734985845939,0.000176664002109348,5624.99985271959,0,"group"
"data48","X4","~","X4lag",0.984434119458229,0.00043688630394941,2253.29590458442,0,"group"
"data48","X5","~","X5lag",0.987043927388785,0.000364115499401211,2710.79898826604,0,"group"
"data48","X2","~","X1",0.974202151675028,0.00565077003386339,172.401663107315,0,"ind"
"data49",NA,NA,NA,NA,NA,NA,NA,NA
"data5","X1","~","X1lag",2.44250708998652,0.00398123854853063,613.504330427017,0,"group"
"data5","X2","~","X2lag",-0.0027499280396699,0.00576525982898563,-0.476982498836265,0.633374584033122,"group"
"data5","X3","~","X3lag",0.0590931650801607,0.00448694596020447,13.1700193415006,0,"group"
"data5","X4","~","X4lag",0.975672666669001,0.000679780805513624,1435.27539871004,0,"group"
"data5","X5","~","X5lag",0.979389231337911,0.000577011250322833,1697.34858859329,0,"group"
"data5","X2","~","X1",1.00161309142926,0.00572622490958306,174.916826922571,0,"ind"
"data5","X3","~","X2",-0.940099062837084,0.0044327078730771,-212.082341032883,0,"ind"
"data5","X1","~","X2lag",-1.44652449905711,0.00399253853738839,-362.306959722751,0,"ind"
"data50",NA,NA,NA,NA,NA,NA,NA,NA
"data51",NA,NA,NA,NA,NA,NA,NA,NA
"data52",NA,NA,NA,NA,NA,NA,NA,NA
"data53","X1","~","X1lag",0.998724455185794,0,NA,NA,"group"
"data53","X2","~","X2lag",0.0122894182963394,0.0057121240936823,2.15146206468654,0.0314397469631409,"group"
"data53","X3","~","X3lag",0.992105814085841,0.000222422137773272,4460.46344135562,0,"group"
"data53","X4","~","X4lag",0.983418784248123,0.000465146090715406,2114.21487545042,0,"group"
"data53","X5","~","X5lag",0.985324328772768,0.000412085833995327,2391.06576224588,0,"group"
