"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0,0,0,0,0,0,0,0,0,0,0.0192,0,0,0,0,0,0,0,0,0
"X2",0,0,0,0,0,0,0,0,0,0,0,0.0332,0,0,0,0,0,0,0,0
"X3",0,0,0,0,0,0,0,0,0,0,0,0,0.0581,0,0,0,0,0,0,0
"X4",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402,0,0,0,0,0,0
"X5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0
"X6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8245,0,0,0,0
"X7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1371,0,0,0
"X8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1556,0,0
"X9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479,0
"X10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8976
