"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",-0.2073,-0.084,-0.1977,0.1104,0,0.1143,0,0,0,-0.0985,0,0.2922,-0.2122,1.0229,0.3791,-0.0154,0.1521,0,0,-0.0417
"X2",0,0.1036,-0.7015,0,0,-0.0234,0.0557,0,0,0,0,0,0.3473,0,0,0.0559,-0.3321,0,0,-0.0305
"X3",0,1.0354,-0.7772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",-0.4894,1.6851,0.2194,-1.0783,0.3957,0.1821,0.2153,1.5011,-1.7396,-0.199,-2.0712,0,0.1729,0,0,0,-0.1084,0,-0.0927,0
"X5",0.1453,-0.299,0,-0.2144,-0.6313,0.0243,-0.3247,0.1626,0.244,-0.0358,0.613,0,0.0176,-0.0316,0,0.0103,-0.0218,0.0289,-0.0982,0.01
"X6",0,0,0,0,0,0.2642,0,0,0,-0.3264,0,0,0,0,0,0,0,0,0,0.178
"X7",0,0.8557,0.2123,0,0,-0.0647,0.1603,0,0,0,0,0,0,0,0,0.164,0,0,0,-0.0958
"X8",0,0,1.1188,0,0,-0.1438,0,0.4968,-0.5783,-0.1653,0,0,-0.4094,0,0,0.0491,0,0,0,-0.0279
"X9",0,0,0,0.3005,-0.0549,-0.1105,-0.071,0,0.091,0,0.35,0,0.197,0.2903,0,-0.0843,0.2857,0.7129,0,-0.0993
"X10",0,0,0,0,0,0.2621,0,0,0,0.1125,0,0,0,0,0,0,0,0,0,0
