"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",-0.22,-0.1013,-0.2211,0.1348,0,0.1181,0,0,0,-0.1035,0,0.2727,-0.2074,1.0458,0.3675,-0.0173,0.1475,0,0,-0.0414
"X2",0,0.1158,-0.7063,0,0,-0.0263,0.0719,0,0,0,0,0,0.3551,0,0,0.0555,-0.3407,0,0,-0.0322
"X3",0,1.0331,-0.7691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",-0.5192,1.7489,0.1932,-1.1228,0.3917,0.2029,0.2181,1.5285,-1.7726,-0.224,-2.1965,0,0.1822,0,0,0,-0.1042,0,-0.1014,0
"X5",0.1415,-0.3104,0,-0.2022,-0.6279,0.0225,-0.327,0.156,0.2529,-0.0353,0.6278,0,0.0282,-0.0301,0,0.0112,-0.0182,0.0385,-0.1006,0.0119
"X6",0,0,0,0,0,0.2383,0,0,0,-0.322,0,0,0,0,0,0,0,0,0,0.1697
"X7",0,0.8394,0.2197,0,0,-0.0719,0.1455,0,0,0,0,0,0,0,0,0.1755,0,0,0,-0.094
"X8",0,0,1.1013,0,0,-0.1468,0,0.4843,-0.5761,-0.1759,0,0,-0.4226,0,0,0.0506,0,0,0,-0.0249
"X9",0,0,0,0.312,-0.0349,-0.1191,-0.0709,0,0.0918,0,0.3605,0,0.1891,0.29,0,-0.0829,0.2857,0.7133,0,-0.1012
"X10",0,0,0,0,0,0.2659,0,0,0,0.1251,0,0,0,0,0,0,0,0,0,0
