"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",-0.2085,-0.0783,-0.2236,0.1153,0,0.1188,0,0,0,-0.1081,0,0.2694,-0.2199,1.0361,0.3716,-0.0194,0.1427,0,0,-0.0383
"X2",0,0.1214,-0.7193,0,0,-0.0235,0.0665,0,0,0,0,0,0.3371,0,0,0.0584,-0.3272,0,0,-0.0323
"X3",0,1.0349,-0.7739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4",-0.4692,1.6865,0.1995,-1.1032,0.3816,0.1937,0.2108,1.5059,-1.7528,-0.2163,-2.073,0,0.1614,0,0,0,-0.0996,0,-0.0868,0
"X5",0.1408,-0.3015,0,-0.2175,-0.6275,0.0263,-0.3243,0.165,0.2487,-0.0392,0.604,0,0.023,-0.0331,0,0.0107,-0.0227,0.0279,-0.0969,0.0141
"X6",0,0,0,0,0,0.2547,0,0,0,-0.3142,0,0,0,0,0,0,0,0,0,0.1563
"X7",0,0.8533,0.2,0,0,-0.076,0.1769,0,0,0,0,0,0,0,0,0.1734,0,0,0,-0.0991
"X8",0,0,1.0735,0,0,-0.1359,0,0.4468,-0.5648,-0.1854,0,0,-0.4241,0,0,0.0424,0,0,0,-0.0405
"X9",0,0,0,0.3019,-0.0653,-0.1221,-0.075,0,0.0988,0,0.3502,0,0.1847,0.306,0,-0.082,0.2796,0.7126,0,-0.0996
"X10",0,0,0,0,0,0.2524,0,0,0,0.1267,0,0,0,0,0,0,0,0,0,0
