"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6597,0,0,0,0,0,0,0,-0.0964,0,0,0,0,0,0,0.104,0,0.1836,0,0
"X2",0,0.5233,0.1435,0,-0.0609,0,0,-0.1021,0,-0.0631,0,0,0,0,0.1278,0,0,0.3001,0,0.0969
"X3",0,0,0.4292,0,0,0,0.0485,0,-0.0743,0,0,0.4724,0,0,0,0,0,0,0,0.066
"X4",0,0,-0.0703,0.4968,0,0,0,0,0,0,0.079,0.1585,0,0,0.2646,0,0.1092,0,0,0
"X5",0,0,0,0.109,0.6192,0,-0.0893,0,0,-0.0993,0,0,0,0,0,0.1304,0.115,0,0,0.0975
"X6",0,0,0,-0.0693,0,0.4578,0,0,0,0.1954,0,0,0,0.1611,0,0,0,0,0.2074,0
"X7",0,0,0,0,0,-0.0555,0.596,0,0,0,0,0,0.1928,0,0,0,0,0,0,0.179
"X8",0,0,0,0,0,-0.0951,0,0.6242,0.1453,-0.0799,0,0,0,0,0,0.1832,0,0,0,0.0755
"X9",-0.031,-0.0992,0,0,0,0,0,0,0.4865,0,0,0.1546,0,0.1108,0,0,0,0.3314,0,0.0335
"X10",0,0,0,0,0,0,0.0514,0,0,0.4589,0,0,0,0,0,0.3822,0,0,0,0
