"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6569,0,0,0,0,0,0,0,-0.075,0,0,0,0,0,0,0.0934,0,0.1403,0,0
"X2",0,0.5172,0.1718,0,-0.0988,0,0,-0.0997,0,-0.0848,0,0,0,0,0.1564,0,0,0.2728,0,0.1236
"X3",0,0,0.4413,0,0,0,0.0295,0,-0.0556,0,0,0.4456,0,0,0,0,0,0,0,0.0682
"X4",0,0,-0.0377,0.507,0,0,0,0,0,0,0.0839,0.1459,0,0,0.2582,0,0.1104,0,0,0
"X5",0,0,0,0.1002,0.627,0,-0.0546,0,0,-0.0964,0,0,0,0,0,0.1557,0.1205,0,0,0.0855
"X6",0,0,0,-0.1622,0,0.6044,0,0,0,0.1091,0,0,0,0.1923,0,0,0,0,0.1116,0
"X7",0,0,0,0,0,-0.0513,0.6064,0,0,0,0,0,0.1615,0,0,0,0,0,0,0.1931
"X8",0,0,0,0,0,-0.0602,0,0.6114,0.132,-0.1,0,0,0,0,0,0.221,0,0,0,0.0589
"X9",-0.0478,-0.0704,0,0,0,0,0,0,0.4667,0,0,0.1122,0,0.1152,0,0,0,0.352,0,0.0562
"X10",0,0,0,0,0,0,0.0684,0,0,0.4661,0,0,0,0,0,0.4053,0,0,0,0
