"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6523,0,0,0,0,0,0,0,-0.0787,0,0,0,0,0,0,0.1148,0,0.1503,0,0
"X2",0,0.6446,0.0397,0,-0.1058,0,0,-0.1318,0,-0.0781,0,0,0,0,0.1371,0,0,0.2479,0,0.1348
"X3",0,0,0.4776,0,0,0,0.0643,0,-0.031,0,0,0.4166,0,0,0,0,0,0,0,0.0672
"X4",0,0,-0.0567,0.4872,0,0,0,0,0,0,0.091,0.1571,0,0,0.2618,0,0.119,0,0,0
"X5",0,0,0,0.1274,0.6203,0,-0.0679,0,0,-0.0757,0,0,0,0,0,0.1389,0.1104,0,0,0.0603
"X6",0,0,0,-0.1225,0,0.5311,0,0,0,0.1531,0,0,0,0.17,0,0,0,0,0.1752,0
"X7",0,0,0,0,0,-0.0897,0.6073,0,0,0,0,0,0.1661,0,0,0,0,0,0,0.2056
"X8",0,0,0,0,0,-0.0611,0,0.5865,0.1816,-0.0753,0,0,0,0,0,0.1771,0,0,0,0.05
"X9",-0.044,-0.1025,0,0,0,0,0,0,0.4921,0,0,0.153,0,0.1082,0,0,0,0.3247,0,0.0467
"X10",0,0,0,0,0,0,0.0564,0,0,0.444,0,0,0,0,0,0.4268,0,0,0,0
