"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6485,0,0,0,0,0,0,0,-0.0782,0,0,0,0,0,0,0.1106,0,0.1439,0,0
"X2",0,0.5345,0.1395,0,-0.0803,0,0,-0.0842,0,-0.0761,0,0,0,0,0.1312,0,0,0.2816,0,0.1086
"X3",0,0,0.4584,0,0,0,0.049,0,-0.0521,0,0,0.4287,0,0,0,0,0,0,0,0.0624
"X4",0,0,-0.0452,0.4931,0,0,0,0,0,0,0.0967,0.1402,0,0,0.2651,0,0.134,0,0,0
"X5",0,0,0,0.0905,0.6379,0,-0.0468,0,0,-0.1065,0,0,0,0,0,0.123,0.1113,0,0,0.0871
"X6",0,0,0,-0.0863,0,0.4977,0,0,0,0.1867,0,0,0,0.1255,0,0,0,0,0.2124,0
"X7",0,0,0,0,0,-0.0773,0.5833,0,0,0,0,0,0.174,0,0,0,0,0,0,0.2145
"X8",0,0,0,0,0,-0.0865,0,0.5789,0.2068,-0.0866,0,0,0,0,0,0.1163,0,0,0,0.0962
"X9",-0.0462,-0.104,0,0,0,0,0,0,0.4653,0,0,0.1438,0,0.1228,0,0,0,0.3675,0,0.0133
"X10",0,0,0,0,0,0,0.0793,0,0,0.4369,0,0,0,0,0,0.3974,0,0,0,0
