"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6359,0,0,0,0,0,0,0,-0.0647,0,0,0,0,0,0,0.1247,0,0.1609,0,0
"X2",0,0.6183,0.0441,0,-0.0921,0,0,-0.1475,0,-0.1093,0,0,0,0,0.1479,0,0,0.2903,0,0.1381
"X3",0,0,0.5175,0,0,0,0.0431,0,-0.0298,0,0,0.3648,0,0,0,0,0,0,0,0.0706
"X4",0,0,-0.0946,0.5499,0,0,0,0,0,0,0.0696,0.1543,0,0,0.2052,0,0.1144,0,0,0
"X5",0,0,0,0.1703,0.5833,0,-0.0319,0,0,-0.1055,0,0,0,0,0,0.1256,0.1005,0,0,0.0828
"X6",0,0,0,-0.087,0,0.4851,0,0,0,0.1907,0,0,0,0.2017,0,0,0,0,0.1506,0
"X7",0,0,0,0,0,-0.0531,0.5914,0,0,0,0,0,0.1599,0,0,0,0,0,0,0.2123
"X8",0,0,0,0,0,-0.0675,0,0.6505,0.1,-0.1078,0,0,0,0,0,0.1811,0,0,0,0.0848
"X9",-0.043,-0.0238,0,0,0,0,0,0,0.4665,0,0,0.0837,0,0.0875,0,0,0,0.3691,0,0.0574
"X10",0,0,0,0,0,0,0.0365,0,0,0.4515,0,0,0,0,0,0.4222,0,0,0,0
