"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6639,0,0,0,0,0,0,0,-0.0792,0,0,0,0,0,0,0.0818,0,0.176,0,0
"X2",0,0.6073,0.0936,0,-0.0992,0,0,-0.1391,0,-0.1333,0,0,0,0,0.1559,0,0,0.2688,0,0.1816
"X3",0,0,0.5048,0,0,0,0.0596,0,-0.0586,0,0,0.3649,0,0,0,0,0,0,0,0.087
"X4",0,0,-0.0101,0.4761,0,0,0,0,0,0,0.0672,0.1388,0,0,0.296,0,0.1009,0,0,0
"X5",0,0,0,0.0823,0.6483,0,-0.1009,0,0,-0.1233,0,0,0,0,0,0.159,0.1354,0,0,0.118
"X6",0,0,0,-0.1247,0,0.5593,0,0,0,0.1718,0,0,0,0.1571,0,0,0,0,0.0963,0
"X7",0,0,0,0,0,-0.0582,0.5844,0,0,0,0,0,0.1858,0,0,0,0,0,0,0.2058
"X8",0,0,0,0,0,-0.0574,0,0.6567,0.1018,-0.1108,0,0,0,0,0,0.2023,0,0,0,0.0883
"X9",-0.0408,-0.0868,0,0,0,0,0,0,0.4907,0,0,0.1389,0,0.1033,0,0,0,0.314,0,0.0705
"X10",0,0,0,0,0,0,0.0814,0,0,0.4205,0,0,0,0,0,0.4357,0,0,0,0
