"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6426,0,0,0,0,0,0,0,-0.075,0,0,0,0,0,0,0.1059,0,0.1467,0,0
"X2",0,0.5801,0.0975,0,-0.0123,0,0,-0.0841,0,-0.0906,0,0,0,0,0.1124,0,0,0.2693,0,0.113
"X3",0,0,0.5141,0,0,0,0.0388,0,-0.0952,0,0,0.3764,0,0,0,0,0,0,0,0.0848
"X4",0,0,-0.0617,0.4658,0,0,0,0,0,0,0.0938,0.1285,0,0,0.3262,0,0.1138,0,0,0
"X5",0,0,0,0.0468,0.6675,0,-0.0829,0,0,-0.105,0,0,0,0,0,0.1145,0.1224,0,0,0.0906
"X6",0,0,0,-0.1074,0,0.5584,0,0,0,0.1276,0,0,0,0.1892,0,0,0,0,0.1287,0
"X7",0,0,0,0,0,-0.0742,0.6119,0,0,0,0,0,0.174,0,0,0,0,0,0,0.1765
"X8",0,0,0,0,0,-0.0775,0,0.6388,0.0939,-0.1118,0,0,0,0,0,0.2199,0,0,0,0.0898
"X9",-0.027,-0.0509,0,0,0,0,0,0,0.483,0,0,0.1128,0,0.0986,0,0,0,0.3473,0,0.0447
"X10",0,0,0,0,0,0,0.0525,0,0,0.4442,0,0,0,0,0,0.4353,0,0,0,0
