"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0,0,0,0,0,0,0,0,0,0,2.2273,0,0,0,0,0,0,0,0,0
"X2",0,0,0,0,0,0,0,0,0,0,0,2.8502,0,0,0,0,0,0,0,0
"X3",0,0,0,0,0,0,0,0,0,0,0,0,2.1748,0,0,0,0,0,0,0
"X4",0,0,0,0,0,0,0,0,0,0,0,0,0,2.0528,0,0,0,0,0,0
"X5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4472,0,0,0,0,0
"X6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8609,0,0,0,0
"X7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3239,0,0,0
"X8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9383,0,0
"X9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0944,0
"X10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2209
