"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6445,0,0,0,0,0,0,0,-0.0471,0,0,0,0,0,0,0.1135,0,0.153,0,0
"X2",0,0.5548,0.1158,0,-0.0703,0,0,-0.0975,0,-0.0995,0,0,0,0,0.1296,0,0,0.2622,0,0.1729
"X3",0,0,0.4737,0,0,0,0.0635,0,-0.0365,0,0,0.376,0,0,0,0,0,0,0,0.0754
"X4",0,0,-0.1018,0.5322,0,0,0,0,0,0,0.0468,0.1569,0,0,0.2308,0,0.1342,0,0,0
"X5",0,0,0,0.1339,0.6006,0,-0.0521,0,0,-0.1352,0,0,0,0,0,0.1171,0.1162,0,0,0.1289
"X6",0,0,0,-0.0652,0,0.3982,0,0,0,0.2881,0,0,0,0.1718,0,0,0,0,0.1815,0
"X7",0,0,0,0,0,-0.0882,0.5875,0,0,0,0,0,0.1693,0,0,0,0,0,0,0.2351
"X8",0,0,0,0,0,-0.0889,0,0.6349,0.1132,-0.1217,0,0,0,0,0,0.1986,0,0,0,0.1047
"X9",-0.0597,-0.0353,0,0,0,0,0,0,0.4755,0,0,0.0796,0,0.113,0,0,0,0.3324,0,0.0738
"X10",0,0,0,0,0,0,0.0583,0,0,0.4212,0,0,0,0,0,0.4131,0,0,0,0
