"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6365,0,0,0,0,0,0,0,-0.0869,0,0,0,0,0,0,0.1155,0,0.1844,0,0
"X2",0,0.5055,0.1652,0,-0.0477,0,0,-0.0694,0,-0.0345,0,0,0,0,0.1224,0,0,0.2583,0,0.0986
"X3",0,0,0.4203,0,0,0,0.0613,0,-0.0517,0,0,0.4488,0,0,0,0,0,0,0,0.0772
"X4",0,0,-0.0943,0.4746,0,0,0,0,0,0,0.0728,0.1783,0,0,0.272,0,0.1369,0,0,0
"X5",0,0,0,0.1136,0.6155,0,-0.0477,0,0,-0.1345,0,0,0,0,0,0.0949,0.1022,0,0,0.1723
"X6",0,0,0,-0.0717,0,0.4175,0,0,0,0.2722,0,0,0,0.1547,0,0,0,0,0.19,0
"X7",0,0,0,0,0,-0.0772,0.6162,0,0,0,0,0,0.1529,0,0,0,0,0,0,0.2053
"X8",0,0,0,0,0,-0.0949,0,0.6235,0.1451,-0.1089,0,0,0,0,0,0.1598,0,0,0,0.1266
"X9",-0.0562,-0.0455,0,0,0,0,0,0,0.4408,0,0,0.098,0,0.1057,0,0,0,0.3694,0,0.0792
"X10",0,0,0,0,0,0,0.0329,0,0,0.4783,0,0,0,0,0,0.3603,0,0,0,0
