"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6663,0,0,0,0,0,0,0,-0.0594,0,0,0,0,0,0,0.1058,0,0.1194,0,0
"X2",0,0.5582,0.1138,0,-0.027,0,0,-0.0914,0,-0.1071,0,0,0,0,0.1274,0,0,0.2845,0,0.1113
"X3",0,0,0.4826,0,0,0,0.0725,0,-0.0557,0,0,0.4017,0,0,0,0,0,0,0,0.0522
"X4",0,0,-0.0759,0.4792,0,0,0,0,0,0,0.0972,0.1212,0,0,0.3271,0,0.1058,0,0,0
"X5",0,0,0,0.0547,0.6647,0,-0.1012,0,0,-0.1127,0,0,0,0,0,0.1058,0.1547,0,0,0.0888
"X6",0,0,0,-0.1016,0,0.4689,0,0,0,0.1657,0,0,0,0.2179,0,0,0,0,0.1888,0
"X7",0,0,0,0,0,-0.0896,0.596,0,0,0,0,0,0.174,0,0,0,0,0,0,0.2082
"X8",0,0,0,0,0,-0.0771,0,0.6429,0.0846,-0.0968,0,0,0,0,0,0.2088,0,0,0,0.0854
"X9",-0.0382,-0.0453,0,0,0,0,0,0,0.4936,0,0,0.124,0,0.1167,0,0,0,0.306,0,0.0431
"X10",0,0,0,0,0,0,0.0577,0,0,0.4185,0,0,0,0,0,0.4541,0,0,0,0
