"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6558,0,0,0,0,0,0,0,-0.0724,0,0,0,0,0,0,0.1048,0,0.1344,0,0
"X2",0,0.5637,0.1232,0,-0.0856,0,0,-0.1298,0,-0.1376,0,0,0,0,0.1579,0,0,0.2627,0,0.1567
"X3",0,0,0.4917,0,0,0,0.0451,0,-0.0565,0,0,0.3839,0,0,0,0,0,0,0,0.0736
"X4",0,0,-0.0812,0.4838,0,0,0,0,0,0,0.0922,0.1485,0,0,0.2532,0,0.1433,0,0,0
"X5",0,0,0,0.1239,0.6279,0,-0.0696,0,0,-0.1272,0,0,0,0,0,0.0938,0.1078,0,0,0.1463
"X6",0,0,0,-0.0541,0,0.4705,0,0,0,0.1794,0,0,0,0.1989,0,0,0,0,0.1549,0
"X7",0,0,0,0,0,-0.0923,0.5795,0,0,0,0,0,0.1829,0,0,0,0,0,0,0.2178
"X8",0,0,0,0,0,-0.1129,0,0.6486,0.0928,-0.0866,0,0,0,0,0,0.2101,0,0,0,0.0995
"X9",-0.036,-0.0406,0,0,0,0,0,0,0.501,0,0,0.0961,0,0.119,0,0,0,0.3259,0,0.0518
"X10",0,0,0,0,0,0,0.0717,0,0,0.4248,0,0,0,0,0,0.4272,0,0,0,0
