"file","lhs","op","rhs","beta","se","z","pval","level"
"data1","V1","~","V1lag",0.399189597693413,0.00118312769982473,337.401953950152,0,"group"
"data1","V2","~","V2lag",0.980104635108489,0.000391590525334869,2502.88138169418,0,"group"
"data1","V3","~","V3lag",-0.436089179150815,0.00351699927728843,-123.994674086778,0,"group"
"data1","V4","~","V4lag",-0.640501324975385,0.0158134842609626,-40.5034914763558,0,"group"
"data1","V5","~","V5lag",0.967082792085793,0.00172197214293057,561.613494188091,0,"group"
"data1","V6","~","V6lag",0.689183637906008,0.00742573104899908,92.8102072857735,0,"group"
"data1","V7","~","V7lag",0.381545445969994,0.0120845757124599,31.5729285866941,0,"group"
"data1","V8","~","V8lag",0.38142824784189,0.012085841015865,31.5599259779433,0,"group"
"data1","V2","~","V1",0.0129175616213095,0.00104025214258159,12.4177217162486,0,"group"
"data1","V3","~","V5lag",-1.15694933649643,0.0044468189316535,-260.174599928275,0,"group"
"data1","V1","~","V3lag",-0.437304387810367,0.00116514449482748,-375.322022076858,0,"group"
"data1","V1","~","V4lag",-0.179697004121252,0.000934733196649172,-192.24416631979,0,"group"
"data1","V2","~","V1lag",-0.00515308275367451,0.000419791531688487,-12.2753375537323,0,"group"
"data1","V3","~","V4lag",0.274407945940069,0.00215302530909548,127.452262070877,0,"group"
"data1","V4","~","V5",-0.787879814420619,0.0195537273421105,-40.2930756185731,0,"group"
"data1","V5","~","V8lag",-0.0865365323306816,0.00182891160594053,-47.3158637353495,0,"group"
"data1","V5","~","V6lag",-0.0775590049066742,0.00167281854563667,-46.3642665302681,0,"group"
"data1","V2","~","V3lag",-0.0189283563898168,0.000507653154676457,-37.2860017030337,0,"group"
"data1","V4","~","V3",-0.296399376853774,0.0492451769020978,-6.0188508905762,1.75659575774034e-09,"group"
"data1","V4","~","V3lag",-0.980018512828236,0.0249737682960281,-39.2419158058778,0,"group"
"data1","V4","~","V7lag",-0.0866339327897481,0.00221605788965236,-39.0937137492102,0,"group"
"data1","V2","~","V4lag",-0.00540064695429982,0.000199548173202237,-27.0643768250707,0,"group"
"data1","V4","~","V5lag",-2.02649644779182,0.0622175727322718,-32.5711267540447,0,"group"
"data1","V4","~","V8lag",0.0748811516250264,0.00283460670109186,26.41676942208,0,"group"
"data1","V4","~","V6lag",0.0425678640249432,0.00249487987996901,17.0620895886467,0,"group"
"data1","V5","~","V8",-0.0283993984699288,0.00146503621980858,-19.3847756703513,0,"group"
"data1","V5","~","V7lag",0.0233893659504475,0.00144923228054658,16.1391422647763,0,"ind"
"data1","V5","~","V7",-0.0196244940122089,0.00143905230380237,-13.6370957194229,0,"ind"
"data1","V4","~","V8",-0.0200953047859904,0.00207367536873814,-9.69067053066199,0,"ind"
"data10","V1","~","V1lag",0.399634404571879,0.00111203768392017,359.371278824907,0,"group"
"data10","V2","~","V2lag",0.980006997043624,NA,NA,NA,"group"
