X1	X2	X3	X4	X5	X6	X7	X8	X9
0.007424	-3.663743	-3.734339	-1.450550	-1.080104	-3.875171	-1.518191	3.395057	-1.262177
-1.031415	-3.646833	-3.409250	-1.703784	-3.047017	-2.549490	-3.160425	2.503454	-2.935565
0.514938	-2.627942	-3.112192	-2.861816	-3.010383	-2.874998	-2.194965	2.299781	-4.713159
-1.475118	-1.839770	-1.241967	0.813054	-0.769402	-2.116693	-2.867513	2.550840	-0.673059
1.409715	0.449882	1.905725	1.909928	-0.941074	0.982423	-1.115269	0.506233	-2.215568
-0.456962	-0.258587	2.723984	3.054206	1.287700	0.355053	-2.453333	3.550463	-1.644585
1.248148	0.207923	2.937906	4.089489	2.866120	3.348996	1.828895	5.764232	-0.558213
-1.143554	2.336610	1.632293	4.947377	3.606887	3.300554	3.678415	5.976942	-0.022153
0.604931	0.393774	1.307743	4.182772	5.634000	3.850427	2.020225	7.252096	0.951094
-0.983399	3.494514	0.506355	3.511374	4.062859	1.472116	1.799126	6.242197	-2.218973
0.125156	-0.688970	0.072828	1.237783	2.550463	2.650021	-1.203983	4.643645	-0.054756
0.086995	-1.376681	1.558960	-1.651099	0.110513	1.493243	-0.392602	2.357545	-0.566755
0.661217	-1.889618	0.373852	-0.827872	-2.749691	0.515083	-3.420831	1.434198	-0.715971
-0.230377	-3.777582	-0.707498	-4.954735	-5.008751	-0.837358	2.378929	1.267508	-2.111106
-1.268490	-3.824574	0.405010	-4.510788	-8.151566	-2.487980	0.507277	-4.361525	-2.858962
0.334278	-5.589596	-3.063927	-5.985829	-6.778636	-4.023382	1.124514	-2.220796	-1.963238
-1.094273	-2.787948	-4.270109	-2.827558	-4.085461	-1.825862	-0.522361	-0.648003	-1.958836
-1.223644	-2.607131	-3.202136	-3.704575	-5.261643	1.121979	-1.236448	-1.041845	2.202343
0.669763	-0.447045	-2.840010	-3.755278	-1.775581	2.686542	-1.478549	1.301883	3.323799
-1.200350	1.957707	-3.567132	-3.671767	-2.055476	5.832229	-1.181662	-1.224918	4.531229
-0.718186	2.642125	2.329598	-0.352742	-1.917527	5.595839	-0.633489	-1.042445	3.398633
0.107856	4.224209	1.810777	3.750299	0.697064	2.061275	0.056469	0.077005	3.605111
1.440775	4.972256	2.334307	2.641756	0.587998	1.987536	-0.366486	0.873535	3.529461
-1.173831	4.932567	5.338984	2.429830	2.478073	2.154724	1.169443	1.109147	5.601783
-1.935661	3.257440	4.180309	2.731521	1.211190	4.347340	-0.887643	-2.401955	4.234675
-0.484215	-0.666727	2.226280	1.088230	-0.903352	5.134983	-0.047344	-1.326670	3.793237
-1.240995	-2.976733	0.894496	1.215957	-0.255053	5.800856	2.307738	-3.525093	4.404968
-0.856102	-3.627480	-1.359143	2.159604	-2.537414	2.609259	2.202304	-5.026524	5.013367
-0.189434	-1.347970	-3.877639	-0.157230	1.129665	0.879692	0.980652	-7.212357	4.712734
-0.203294	-0.891503	-2.802992	0.151957	2.886284	-1.649242	1.734783	-3.223191	1.188368
-1.107781	0.272320	-1.220704	-3.270235	3.762341	-7.128444	0.046996	-5.249223	-3.893033
-1.576495	1.438797	-1.734276	-3.540005	2.751137	-7.815613	0.397891	-4.661649	-2.134768
-1.631738	-0.899973	-0.900408	-3.583853	-1.864529	-5.497747	-0.566134	-2.766567	-3.759038
0.082890	-2.146790	-1.111601	-1.506378	-0.331958	-1.765245	-0.303578	1.696726	-1.623544
-1.512810	-2.305556	0.196743	-2.108180	-3.559750	-1.513308	0.130758	3.540033	0.709013
0.961560	-3.584673	-2.296877	0.610243	-1.207506	-0.999933	-0.224826	1.784858	-2.059267
0.650200	0.585959	-1.654160	0.161089	-0.043425	0.024980	0.236369	1.537303	-0.019284
2.236811	1.843639	1.227990	1.714761	1.323190	0.456832	3.925542	-2.159429	-0.130640
3.997091	3.592665	2.373775	3.918959	0.012040	0.002724	3.049393	-4.776934	1.932865
4.954840	4.175137	3.899492	2.864683	1.800124	1.366656	2.163822	-4.677309	-0.427969
6.257059	3.623452	4.935841	2.859733	4.020542	-0.474669	0.508828	-5.610351	-0.278242
2.584347	3.714410	2.390321	1.421211	3.464792	0.516848	1.751610	-5.111758	-2.881656
2.696903	-0.585191	2.655130	-1.454384	1.323075	0.204409	-1.854332	-4.859325	0.781889
