"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0126,0,0,0,0,0,0,0,0.0111,0,0,0,0,0.0124,0,0.0144,0,0.0127,0,0
"X2",0,0.0163,0.0161,0,0,0,0,0,0.0136,0,0,0,0,0,0.0124,0,0,0.0172,0.0172,0
"X3",0,0,0.0107,0,0,0,0,0.0101,0,0,0,0.011,0,0.011,0,0,0,0,0,0
"X4",0,0.0128,0,0.0131,0,0,0,0,0,0,0,0.0143,0,0,0,0.0139,0,0,0,0
"X5",0,0,0,0,0.0112,0,0,0,0,0,0.0146,0,0,0.0147,0,0.0162,0,0,0,0
"X6",0,0,0,0,0,0.009,0,0,0,0,0,0.011,0,0,0,0,0,0.0129,0,0.0103
"X7",0,0.0107,0,0,0,0,0.0122,0,0,0,0,0,0.0124,0.0143,0.0122,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0112,0,0,0,0,0,0,0,0,0,0,0.0213,0
"X9",0,0,0,0,0,0,0,0,0.015,0.0128,0,0,0,0.0134,0,0.0178,0,0.0298,0,0
"X10",0,0,0.0131,0,0,0,0,0,0,0.0125,0,0.0149,0,0,0.013,0,0.0142,0.0145,0,0
