"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0123,0,0,0,0,0,0,0,0.0097,0,0,0,0,0.0119,0,0.0127,0,0.0114,0,0
"X2",0,0.0162,0.0147,0,0,0,0,0,0.0116,0,0,0,0,0,0.0132,0,0,0.0151,0.0154,0
"X3",0,0,0.011,0,0,0,0,0.0102,0,0,0,0.0126,0,0.0112,0,0,0,0,0,0
"X4",0,0.0141,0,0.0129,0,0,0,0,0,0,0,0.0162,0,0,0,0.0129,0,0,0,0
"X5",0,0,0,0,0.01,0,0,0,0,0,0.0123,0,0,0.0119,0,0.0125,0,0,0,0
"X6",0,0,0,0,0,0.0094,0,0,0,0,0,0.0127,0,0,0,0,0,0.0127,0,0.0112
"X7",0,0.0114,0,0,0,0,0.0119,0,0,0,0,0,0.0116,0.0141,0.0137,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0164,0,0,0,0,0,0,0,0,0,0,0.0325,0
"X9",0,0,0,0,0,0,0,0,0.0118,0.0116,0,0,0,0.0127,0,0.0136,0,0.0274,0,0
"X10",0,0,0.0127,0,0,0,0,0,0,0.0124,0,0.0158,0,0,0.0142,0,0.0141,0.0132,0,0
