"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0129,0,0,0,0,0,0,0,0.0105,0,0,0,0,0.0127,0,0.0152,0,0.0123,0,0
"X2",0,0.0168,0.0163,0,0,0,0,0,0.0123,0,0,0,0,0,0.0134,0,0,0.016,0.0163,0
"X3",0,0,0.0105,0,0,0,0,0.0098,0,0,0,0.0108,0,0.0105,0,0,0,0,0,0
"X4",0,0.0133,0,0.0128,0,0,0,0,0,0,0,0.0149,0,0,0,0.0145,0,0,0,0
"X5",0,0,0,0,0.011,0,0,0,0,0,0.0131,0,0,0.0132,0,0.015,0,0,0,0
"X6",0,0,0,0,0,0.0089,0,0,0,0,0,0.0105,0,0,0,0,0,0.0112,0,0.0101
"X7",0,0.0118,0,0,0,0,0.0123,0,0,0,0,0,0.0129,0.0153,0.0144,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0131,0,0,0,0,0,0,0,0,0,0,0.0251,0
"X9",0,0,0,0,0,0,0,0,0.013,0.0129,0,0,0,0.0131,0,0.017,0,0.0277,0,0
"X10",0,0,0.0122,0,0,0,0,0,0,0.0122,0,0.0143,0,0,0.0135,0,0.0128,0.0129,0,0
