"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0127,0,0,0,0,0,0,0,0.0111,0,0,0,0,0.012,0,0.0133,0,0.0125,0,0
"X2",0,0.0163,0.0167,0,0,0,0,0,0.014,0,0,0,0,0,0.0141,0,0,0.0169,0.0182,0
"X3",0,0,0.0108,0,0,0,0,0.0101,0,0,0,0.0105,0,0.0102,0,0,0,0,0,0
"X4",0,0.013,0,0.0126,0,0,0,0,0,0,0,0.0145,0,0,0,0.0133,0,0,0,0
"X5",0,0,0,0,0.0102,0,0,0,0,0,0.0126,0,0,0.0121,0,0.0128,0,0,0,0
"X6",0,0,0,0,0,0.0097,0,0,0,0,0,0.0117,0,0,0,0,0,0.0134,0,0.0122
"X7",0,0.0103,0,0,0,0,0.012,0,0,0,0,0,0.0121,0.0131,0.0131,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0149,0,0,0,0,0,0,0,0,0,0,0.0289,0
"X9",0,0,0,0,0,0,0,0,0.0123,0.0118,0,0,0,0.0114,0,0.0132,0,0.0259,0,0
"X10",0,0,0.012,0,0,0,0,0,0,0.0123,0,0.0131,0,0,0.0132,0,0.0136,0.013,0,0
