"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0125,0,0,0,0,0,0,0,0.0107,0,0,0,0,0.0118,0,0.0134,0,0.0119,0,0
"X2",0,0.0166,0.0158,0,0,0,0,0,0.0131,0,0,0,0,0,0.0117,0,0,0.0155,0.0168,0
"X3",0,0,0.0106,0,0,0,0,0.0099,0,0,0,0.0111,0,0.0103,0,0,0,0,0,0
"X4",0,0.0136,0,0.0129,0,0,0,0,0,0,0,0.0153,0,0,0,0.0136,0,0,0,0
"X5",0,0,0,0,0.0116,0,0,0,0,0,0.015,0,0,0.0144,0,0.0161,0,0,0,0
"X6",0,0,0,0,0,0.0094,0,0,0,0,0,0.012,0,0,0,0,0,0.0134,0,0.0109
"X7",0,0.0108,0,0,0,0,0.0119,0,0,0,0,0,0.0115,0.0126,0.0113,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0135,0,0,0,0,0,0,0,0,0,0,0.0272,0
"X9",0,0,0,0,0,0,0,0,0.0128,0.0115,0,0,0,0.0117,0,0.0151,0,0.0265,0,0
"X10",0,0,0.0131,0,0,0,0,0,0,0.0127,0,0.0155,0,0,0.0134,0,0.0149,0.0143,0,0
