"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0125,0,0,0,0,0,0,0,0.01,0,0,0,0,0.0114,0,0.0112,0,0.0114,0,0
"X2",0,0.0159,0.0141,0,0,0,0,0,0.0121,0,0,0,0,0,0.0136,0,0,0.0147,0.0157,0
"X3",0,0,0.0111,0,0,0,0,0.0099,0,0,0,0.0124,0,0.0109,0,0,0,0,0,0
"X4",0,0.0144,0,0.0128,0,0,0,0,0,0,0,0.0168,0,0,0,0.0118,0,0,0,0
"X5",0,0,0,0,0.01,0,0,0,0,0,0.012,0,0,0.0111,0,0.0101,0,0,0,0
"X6",0,0,0,0,0,0.0103,0,0,0,0,0,0.0158,0,0,0,0,0,0.0168,0,0.0147
"X7",0,0.0109,0,0,0,0,0.012,0,0,0,0,0,0.0113,0.0129,0.0138,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0138,0,0,0,0,0,0,0,0,0,0,0.0315,0
"X9",0,0,0,0,0,0,0,0,0.0137,0.0125,0,0,0,0.0129,0,0.014,0,0.0332,0,0
"X10",0,0,0.0119,0,0,0,0,0,0,0.0123,0,0.0146,0,0,0.0138,0,0.0137,0.0124,0,0
