"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.013,0,0,0,0,0,0,0,0.0116,0,0,0,0,0.0131,0,0.0133,0,0.0134,0,0
"X2",0,0.0166,0.0164,0,0,0,0,0,0.0136,0,0,0,0,0,0.013,0,0,0.0173,0.0177,0
"X3",0,0,0.0106,0,0,0,0,0.0101,0,0,0,0.0106,0,0.0105,0,0,0,0,0,0
"X4",0,0.013,0,0.0123,0,0,0,0,0,0,0,0.014,0,0,0,0.012,0,0,0,0
"X5",0,0,0,0,0.0109,0,0,0,0,0,0.0133,0,0,0.014,0,0.0139,0,0,0,0
"X6",0,0,0,0,0,0.0095,0,0,0,0,0,0.0124,0,0,0,0,0,0.0141,0,0.0118
"X7",0,0.0108,0,0,0,0,0.012,0,0,0,0,0,0.0122,0.0136,0.0121,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0.0264,0
"X9",0,0,0,0,0,0,0,0,0.013,0.0115,0,0,0,0.0121,0,0.0131,0,0.0273,0,0
"X10",0,0,0.0125,0,0,0,0,0,0,0.0123,0,0.0141,0,0,0.0131,0,0.0144,0.014,0,0
