"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0125,0,0,0,0,0,0,0,0.0101,0,0,0,0,0.0121,0,0.0123,0,0.0114,0,0
"X2",0,0.0164,0.0157,0,0,0,0,0,0.0118,0,0,0,0,0,0.0134,0,0,0.0148,0.0162,0
"X3",0,0,0.0107,0,0,0,0,0.0088,0,0,0,0.0111,0,0.0099,0,0,0,0,0,0
"X4",0,0.014,0,0.0127,0,0,0,0,0,0,0,0.0164,0,0,0,0.0123,0,0,0,0
"X5",0,0,0,0,0.01,0,0,0,0,0,0.0116,0,0,0.0114,0,0.0108,0,0,0,0
"X6",0,0,0,0,0,0.0101,0,0,0,0,0,0.0141,0,0,0,0,0,0.0136,0,0.0135
"X7",0,0.0111,0,0,0,0,0.012,0,0,0,0,0,0.0123,0.0135,0.014,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0196,0,0,0,0,0,0,0,0,0,0,0.0446,0
"X9",0,0,0,0,0,0,0,0,0.0115,0.0114,0,0,0,0.0115,0,0.0115,0,0.0272,0,0
"X10",0,0,0.0122,0,0,0,0,0,0,0.0118,0,0.0143,0,0,0.0135,0,0.013,0.0118,0,0
