"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0126,0,0,0,0,0,0,0,0.0106,0,0,0,0,0.0119,0,0.0131,0,0.0121,0,0
"X2",0,0.016,0.0155,0,0,0,0,0,0.0128,0,0,0,0,0,0.0143,0,0,0.0158,0.0172,0
"X3",0,0,0.0112,0,0,0,0,0.0097,0,0,0,0.0117,0,0.0102,0,0,0,0,0,0
"X4",0,0.0141,0,0.0124,0,0,0,0,0,0,0,0.0162,0,0,0,0.013,0,0,0,0
"X5",0,0,0,0,0.0095,0,0,0,0,0,0.0116,0,0,0.0111,0,0.0116,0,0,0,0
"X6",0,0,0,0,0,0.0093,0,0,0,0,0,0.0122,0,0,0,0,0,0.0128,0,0.0114
"X7",0,0.0113,0,0,0,0,0.012,0,0,0,0,0,0.0124,0.014,0.0148,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0.0255,0
"X9",0,0,0,0,0,0,0,0,0.0132,0.0117,0,0,0,0.0122,0,0.0149,0,0.0278,0,0
"X10",0,0,0.0128,0,0,0,0,0,0,0.0122,0,0.0148,0,0,0.015,0,0.0141,0.0131,0,0
