"file","lhs","op","rhs","beta","se","z","pval","level"
"data1","V1","~","V1lag",0.730718136635,0.00813290675563405,89.8471061565776,0,"group"
"data1","V2","~","V2lag",0.810277364637696,0.00703248131501373,115.219270175354,0,"group"
"data1","V3","~","V3lag",0.435663203356082,0.00747777241493661,58.2610942378855,0,"group"
"data1","V4","~","V4lag",0.273904004634741,0.00984676380846258,27.8166522486648,0,"group"
"data1","V5","~","V5lag",0.359557285189412,0.00568673903651414,63.2273228788451,0,"group"
"data1","V6","~","V6lag",0.596966234782567,0.00663311522207278,89.9978689946563,0,"group"
"data1","V7","~","V7lag",0.858826214222476,0.00782594795520323,109.740854288645,0,"group"
"data1","V8","~","V8lag",0.426007904923054,0.0115767384836893,36.7986117612714,0,"group"
"data1","V1","~","V5",0.111840371306313,0.0118483502211256,9.43932017698991,0,"group"
"data1","V5","~","V6",-0.104615622858149,0.006306282326743,-16.5891118471664,0,"group"
"data1","V2","~","V4lag",-0.520853335959706,0.00671254616179778,-77.5940043323604,0,"group"
"data1","V4","~","V2lag",0.941554917508753,0.0153040739740574,61.5231551484151,0,"group"
"data1","V7","~","V5lag",-0.486373454337603,0.00633075466478843,-76.8270893583674,0,"group"
"data1","V6","~","V7lag",-0.482705198924824,0.00846348520929842,-57.0338562646153,0,"group"
"data1","V5","~","V2lag",-0.380376506217028,0.00993784702737932,-38.2755445086919,0,"group"
"data1","V5","~","V3lag",-0.165095975814024,0.00323780685158261,-50.9900631451585,0,"group"
"data1","V3","~","V5lag",2.89751250271527,0.0367786743398164,78.7824073250633,0,"group"
"data1","V4","~","V7lag",-0.242745223009055,0.0348171072670062,-6.97201008537228,3.12438963590012e-12,"group"
"data1","V3","~","V8lag",-0.23392471173005,0.00534774031504993,-43.7427208407493,0,"group"
"data1","V1","~","V2lag",-0.398923621856522,0.0100964634143606,-39.511223433853,0,"group"
"data1","V1","~","V3lag",-0.101393668480474,0.00305207308546361,-33.2212452458597,0,"group"
"data1","V2","~","V8lag",0.0953351399634935,0.00252944394668908,37.6901571937511,0,"group"
"data1","V2","~","V3lag",0.10555683821118,0.00335984235903155,31.4171996574287,0,"group"
"data1","V3","~","V4lag",1.28309271178065,0.0222265047008419,57.7280471693799,0,"group"
"data1","V3","~","V6lag",1.62464626965077,0.0271814262810457,59.7704569602985,0,"group"
"data1","V3","~","V8",-0.0941372973198522,0.00411531539679704,-22.8748682040554,0,"group"
"data1","V6","~","V7",-0.156262235487045,0.00982991485808728,-15.8966011143509,0,"group"
"data1","V5","~","V4",-0.171193409360164,0.00585306726183807,-29.2484951396926,0,"group"
"data1","V5","~","V2",-0.179129286504989,0.00834890673599173,-21.4554183163613,0,"group"
"data1","V4","~","V6",-0.506983770790068,0.0219933831981613,-23.0516499540849,0,"group"
"data1","V7","~","V2lag",0.136783704880493,0.00503175522042072,27.1840935992621,0,"group"
"data1","V1","~","V2",-0.12116174034359,0.00785565453914923,-15.4235066905974,0,"group"
"data1","V5","~","V8lag",0.0170574872240796,0.00149676900784359,11.3962055164775,0,"group"
"data1","V5","~","V4lag",-0.0531399126907919,0.00622548562498456,-8.53586625877459,0,"group"
"data1","V1","~","V4lag",-0.060360160727623,0.00529305911416832,-11.4036437957121,0,"group"
"data1","V1","~","V8lag",0.0117773912334349,0.00136841589734099,8.60658755596157,0,"group"
"data1","V3","~","V4",0.219465912306821,0.0143133506452626,15.3329515740927,0,"group"
"data1","V3","~","V2",-0.22556513236504,0.0178585430474845,-12.6306570342989,0,"group"
"data1","V1","~","V5lag",-0.0415997206777509,0.00817078231420111,-5.0912775641384,3.5565893630185e-07,"group"
"data1","V4","~","V7",0.435592086591037,0.022878870840498,19.0390552762767,0,"group"
"data1","V3","~","V7",-0.0785324444435513,0.0182333935207863,-4.30706683064912,1.65433639083279e-05,"group"
"data1","V6","~","V4",0.0153058073500884,0.0026869666738882,5.69631454637283,1.22424923532094e-08,"group"
"data1","V6","~","V5lag",0.0322740656389578,0.00640690178163844,5.03739041722976,4.71921574485279e-07,"group"
