"","V1lag","V2lag","V3lag","V4lag","V5lag","V6lag","V7lag","V8lag","V9lag","V10lag","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"V1",-1.5879,0,0,0,9.8476,0,-2.7673,0,-3.9053,0,0,0,0,12.6985,-2.2104,0.0369,0,0,0,0
"V2",0,0.7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V3",0,0.6788,0.0557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4",-171.9694,0,0,338.7371,0,32.9327,0,-61.3045,0,0,-199.8606,0,0,0,0,0,0,0,0,0
"V5",0,0,0,0.6217,1.1418,-0.1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V6",0,0,0,0,0,-0.7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6142
"V7",0,0,0,0,0,0,0.989,0,0,-1.1948,0,0,0,0,0,0,0,0,0,0
"V8",0,0.1759,0,0,0,0,0,1.3621,0.86,0,0,0,0,0,0,0,0,0,0,0
"V9",0,0,0,0,0,-0.2679,0,-0.8564,0.1667,0,0,0,0,0,0,0,0,-0.001,0,0
"V10",0,0,0,0,0,0.627,0,0,0,-1.8129,0,0,0,0,0,-0.6295,0,0,0,0
