"","V1lag","V2lag","V3lag","V4lag","V5lag","V6lag","V7lag","V8lag","V9lag","V10lag","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"V1",-1.7825,0,0,0,11.5348,0,-3.5641,0,-4.4485,0,0,0,0,14.0723,-2.6148,0.0231,0,0,0,0
"V2",0,0.7421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V3",0,0.7241,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4",-309.619,0,0,612.4699,0,58.9096,0,-113.1584,0,0,-360.2112,0,0,0,0,0,0,0,0,0
"V5",0,0,0,0.5959,1.1414,-0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V6",0,0,0,0,0,-0.7451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614
"V7",0,0,0,0,0,0,0.991,0,0,-1.0289,0,0,0,0,0,0,0,0,0,0
"V8",0,0.1949,0,0,0,0,0,1.3551,0.8552,0,0,0,0,0,0,0,0,0,0,0
"V9",0,0,0,0,0,-0.2596,0,-0.8585,0.1654,0,0,0,0,0,0,0,0,6e-04,0,0
"V10",0,0,0,0,0,0.628,0,0,0,-1.8223,0,0,0,0,0,-0.6355,0,0,0,0
