"","V1lag","V2lag","V3lag","V4lag","V5lag","V6lag","V7lag","V8lag","V9lag","V10lag","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"V1",-1.6187,0,0,0,10.7073,0,-3.1148,0,-4.1697,0,0,0,0,13.4199,-2.506,0.0386,0,0,0,0
"V2",0,0.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V3",0,0.6799,0.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4",-218.2746,0,0,430.0231,0,39.899,0,-78.0384,0,0,-253.6398,0,0,0,0,0,0,0,0,0
"V5",0,0,0,0.6148,1.1413,-0.1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V6",0,0,0,0,0,-0.7439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6141
"V7",0,0,0,0,0,0,0.9911,0,0,-1.0823,0,0,0,0,0,0,0,0,0,0
"V8",0,0.1868,0,0,0,0,0,1.3577,0.854,0,0,0,0,0,0,0,0,0,0,0
"V9",0,0,0,0,0,-0.256,0,-0.8557,0.1683,0,0,0,0,0,0,0,0,-0.0021,0,0
"V10",0,0,0,0,0,0.6068,0,0,0,-1.8761,0,0,0,0,0,-0.705,0,0,0,0
