X1	X2	X3	X4	X5
-0.208506	1.188724	-1.370805	-1.160327	-2.310216
-0.678237	-1.627293	-1.604142	-2.056890	-1.104613
-1.614458	1.435583	-1.478133	-3.270569	-3.121229
-1.525569	2.272352	-1.035177	-1.008565	-0.948662
-1.342872	-0.476282	-0.357074	0.848024	-0.279113
-1.428965	0.559280	1.099174	1.786398	-1.754883
1.193549	-2.095260	2.947468	1.377859	0.472228
3.681171	0.590300	3.847807	-0.437693	1.524120
3.863799	1.413662	1.964690	0.084242	-0.083408
2.823234	1.348126	1.960418	-0.575434	0.848545
1.700375	-0.117906	1.640589	-0.828821	2.678879
0.840622	-1.856132	0.518102	-0.038219	2.383392
-0.744727	-1.783552	-0.762642	-0.510427	-0.522215
-3.665371	0.260037	-3.123644	-1.324345	-1.448743
-0.917711	2.565335	-5.279105	-0.817471	-1.711291
0.862053	1.692644	-3.203525	-1.654606	-3.053561
-0.462780	0.505766	-2.641306	-0.677549	-2.060852
-1.563711	-0.264899	-1.285648	-0.347000	-2.338864
-0.978239	-2.728249	-2.161651	1.244542	-2.965199
-1.612665	-1.610282	-0.390316	0.419777	-1.348755
-0.194390	-1.979398	0.514455	2.200505	0.825066
-2.165114	0.452305	-0.055538	1.267827	1.796364
0.433263	3.434228	1.152505	0.811443	3.155640
-1.304959	4.213373	-2.751518	0.031252	1.829593
1.202719	5.885140	-2.080607	0.449656	3.651522
0.647797	1.663732	-2.370664	-1.713946	1.490727
-0.355526	-1.427552	-2.266388	-0.073554	-0.785592
-0.325550	-1.736708	-3.455182	-1.337967	-0.882835
0.172525	-2.680438	-2.742046	-5.281985	-2.524002
-1.169201	-2.824638	-3.541381	-4.018309	-1.615895
0.203071	-1.704808	-2.666588	-2.602338	-0.326012
0.221941	-0.934546	-2.062968	-3.382573	-0.356155
-1.648191	-1.299253	-3.828022	-3.771913	1.886476
-1.834226	0.212574	-1.778351	-2.775259	4.054182
-0.439363	-0.074164	0.877044	-3.271311	2.163961
-0.221003	-0.691466	3.338462	-0.571069	2.077013
-1.134746	-0.727031	3.653801	3.036667	0.853839
-2.270592	-0.171758	4.060661	1.544496	0.463137
-1.255741	-1.255547	2.622240	2.251719	0.826207
-1.568194	-1.378695	1.241038	0.534934	-0.091850
-1.176950	0.012398	-2.618247	-0.750158	-0.559935
-0.512410	-1.572067	-0.213517	-1.313157	-0.648949
0.579326	-1.181088	1.718028	1.709635	-1.162193
0.005259	-2.591166	4.602887	1.623019	2.385135
1.494987	-1.235998	2.346658	2.333293	-0.128767
0.355911	0.011215	0.381140	0.100359	-0.879899
2.337631	2.942176	1.129231	0.411614	-2.950161
4.690948	2.690385	0.405931	-0.924042	-0.750154
6.352159	0.444942	0.406338	-2.371409	-0.750378
6.929467	0.773749	0.634550	0.198913	0.659366
5.685571	-0.518894	2.486067	-3.850678	-0.422821
6.166871	-0.667685	2.887087	-1.077082	1.622259
6.248066	-2.828824	1.734208	-1.765100	2.911306
2.702358	-2.774111	-0.743770	-3.003033	0.058821
0.190845	-1.123043	-0.971149	-0.847481	0.920302
-2.604071	-0.781321	-5.020831	-3.759345	1.039849
-1.583892	0.463556	-0.414417	0.932674	-2.272839
-2.911316	-2.293211	-0.361208	1.050676	-1.566661
-1.935543	-1.983822	0.697594	3.473358	-2.369818
0.023026	-0.268575	1.578887	2.087622	-0.000012
0.324092	-1.948970	2.689071	2.092864	0.298359
