X1	X2	X3	X4	X5
-0.074012	-1.579827	-2.593767	-3.061780	-1.425506
-0.379397	-0.858300	-0.801418	-3.376208	0.210029
1.402766	-3.180438	-0.128885	-3.650945	1.413860
-1.626723	-2.051144	-0.650970	-2.698791	0.730487
0.726633	-0.373517	-2.351474	-1.849150	1.090311
-1.523763	2.159543	-1.137597	1.560478	-0.772370
0.812087	1.848535	-0.235140	0.717792	-3.124654
0.645582	4.991259	-0.071604	4.044589	-0.139541
-0.197576	4.648815	2.232111	3.434069	2.280467
1.632011	3.980504	2.063903	2.993029	-0.233228
-0.382857	2.535423	2.330872	0.496468	0.964074
-0.629880	2.297474	1.476317	0.559986	-2.067228
-0.448358	-0.262844	-1.316363	2.978179	-2.164033
-0.595392	-2.055230	2.645131	3.062147	-0.856942
-0.554182	-2.908286	2.177598	3.673888	-0.389055
0.467371	-1.247411	1.857138	1.929600	1.898629
-1.213232	-1.219805	1.268750	-2.478818	2.605410
0.882007	-1.261869	1.203233	-1.101067	4.939487
0.308690	0.279798	-1.856514	-3.436249	4.199761
-0.489186	-0.052305	-2.819692	-2.567166	1.111431
0.117880	-1.601077	-3.879301	-3.517419	0.913998
0.209188	-0.579620	-3.535143	-4.269710	0.447461
0.082637	-2.139431	-3.000818	-3.781541	0.992921
-1.732774	-3.834713	-0.619027	-2.767212	2.295278
1.160556	-4.293565	-2.575471	-4.677025	-0.569069
-0.978574	-2.610586	-3.269151	-2.782982	-2.434120
0.180535	-1.033478	-3.950168	-2.957885	-1.841774
-1.774617	-2.442739	-0.566322	-4.437235	-0.313731
-0.374029	0.561230	-1.768314	-1.155833	-2.450492
-0.093104	2.829229	-0.094046	0.646919	-2.571757
-0.194040	1.551559	-1.232217	2.667020	-0.361725
0.383460	5.295919	1.761170	0.641567	-1.810597
-1.509701	4.794109	0.061216	2.579960	-1.423573
1.079173	2.928930	-0.380180	-0.612403	-0.570752
-2.011316	2.674581	0.004380	2.080077	-1.456436
-0.277269	-0.127437	-0.054204	2.822198	-1.407922
-2.176587	1.100975	0.651967	0.966559	0.109487
-0.418469	2.227219	1.605992	2.901757	-1.182608
-0.544418	3.022394	2.472271	0.308293	1.282494
1.029568	2.848900	2.409602	2.213563	1.168591
-0.726312	6.032537	0.238985	0.152668	1.239685
-1.374859	3.162306	-0.700481	-0.250795	-1.463926
-0.566273	1.647306	-2.442097	3.378773	-2.005640
-1.244255	3.815139	-1.981463	2.314971	-2.487559
-1.206504	-0.922397	-0.642581	1.876597	-1.216981
-0.291622	-1.140600	0.535249	5.469250	-2.259308
-0.018709	-0.836370	1.447526	2.622729	-1.040839
0.069435	-0.366908	-1.415850	1.270232	0.506026
-1.704091	-0.536512	-1.014581	-2.347542	-0.521314
-1.546786	-2.730883	-0.392767	-2.267695	-1.543558
-0.977752	-1.203220	0.815291	-0.515628	-2.505706
0.960411	-2.253824	3.407493	3.554959	-1.080759
-0.786798	-2.136793	3.080637	-1.616437	0.716884
0.429823	-1.244928	1.477523	1.227984	-1.397978
-0.700729	-1.658327	-0.579750	1.042920	-2.655244
-1.115054	-0.409292	0.587217	0.779770	-1.166415
2.668549	-0.658921	0.800725	1.248332	-1.911390
3.887679	0.425186	2.201772	0.635207	-1.111970
3.506735	-0.751970	3.788557	3.430891	-0.927455
2.157217	-2.217590	4.974480	4.032185	2.029155
1.963424	-2.099673	5.878840	0.674087	2.786261
-2.491643	-3.822719	2.936236	-0.360104	3.267262
-0.002385	-2.460926	0.330469	-2.274290	2.438959
