"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6636,0,0,0,0,0,0,0,-0.102,0,0,0,0,0,0,0.1056,0,0.1553,0,0
"X2",0,0.4466,0.1975,0,-0.0276,0,0,-0.0435,0,-0.0543,0,0,0,0,0.1401,0,0,0.2715,0,0.0951
"X3",0,0,0.4106,0,0,0,0.0535,0,-0.0967,0,0,0.4783,0,0,0,0,0,0,0,0.0837
"X4",0,0,-0.0657,0.4373,0,0,0,0,0,0,0.0921,0.1355,0,0,0.359,0,0.1001,0,0,0
"X5",0,0,0,0.059,0.6638,0,-0.0966,0,0,-0.114,0,0,0,0,0,0.1182,0.1436,0,0,0.1019
"X6",0,0,0,-0.132,0,0.5331,0,0,0,0.1294,0,0,0,0.2182,0,0,0,0,0.1506,0
"X7",0,0,0,0,0,-0.0738,0.5857,0,0,0,0,0,0.2054,0,0,0,0,0,0,0.1936
"X8",0,0,0,0,0,-0.0615,0,0.6147,0.1236,-0.084,0,0,0,0,0,0.1996,0,0,0,0.0736
"X9",-0.028,-0.0782,0,0,0,0,0,0,0.4832,0,0,0.1484,0,0.1114,0,0,0,0.3066,0,0.0499
"X10",0,0,0,0,0,0,0.0488,0,0,0.4383,0,0,0,0,0,0.4348,0,0,0,0
