"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6665,0,0,0,0,0,0,0,-0.1143,0,0,0,0,0,0,0.1075,0,0.1645,0,0
"X2",0,0.5267,0.1496,0,-0.0865,0,0,-0.1309,0,-0.1264,0,0,0,0,0.1594,0,0,0.3052,0,0.1353
"X3",0,0,0.4744,0,0,0,0.0151,0,-0.0848,0,0,0.4518,0,0,0,0,0,0,0,0.0715
"X4",0,0,-0.0623,0.4919,0,0,0,0,0,0,0.0675,0.1857,0,0,0.2278,0,0.132,0,0,0
"X5",0,0,0,0.1229,0.6186,0,-0.085,0,0,-0.1241,0,0,0,0,0,0.1509,0.1419,0,0,0.0712
"X6",0,0,0,-0.1126,0,0.54,0,0,0,0.1258,0,0,0,0.1859,0,0,0,0,0.1589,0
"X7",0,0,0,0,0,-0.0633,0.5899,0,0,0,0,0,0.198,0,0,0,0,0,0,0.18
"X8",0,0,0,0,0,-0.0611,0,0.6024,0.1528,-0.1304,0,0,0,0,0,0.2361,0,0,0,0.059
"X9",-0.0405,-0.0585,0,0,0,0,0,0,0.4708,0,0,0.1168,0,0.1027,0,0,0,0.349,0,0.0409
"X10",0,0,0,0,0,0,0.0984,0,0,0.4043,0,0,0,0,0,0.4658,0,0,0,0
