"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6861,0,0,0,0,0,0,0,-0.1017,0,0,0,0,0,0,0.0849,0,0.1616,0,0
"X2",0,0.554,0.13,0,-0.0664,0,0,-0.0867,0,-0.1076,0,0,0,0,0.1219,0,0,0.2469,0,0.1517
"X3",0,0,0.4221,0,0,0,0.046,0,-0.0622,0,0,0.4774,0,0,0,0,0,0,0,0.0641
"X4",0,0,-0.075,0.4445,0,0,0,0,0,0,0.0776,0.1794,0,0,0.3207,0,0.1161,0,0,0
"X5",0,0,0,0.1155,0.6504,0,-0.1062,0,0,-0.1048,0,0,0,0,0,0.0565,0.1201,0,0,0.1259
"X6",0,0,0,-0.067,0,0.4402,0,0,0,0.2063,0,0,0,0.1956,0,0,0,0,0.1876,0
"X7",0,0,0,0,0,-0.0502,0.581,0,0,0,0,0,0.2122,0,0,0,0,0,0,0.1852
"X8",0,0,0,0,0,-0.0936,0,0.6253,0.1556,-0.1066,0,0,0,0,0,0.1692,0,0,0,0.1014
"X9",-0.0317,-0.086,0,0,0,0,0,0,0.5117,0,0,0.1615,0,0.1,0,0,0,0.2911,0,0.0441
"X10",0,0,0,0,0,0,0.0512,0,0,0.4662,0,0,0,0,0,0.3829,0,0,0,0
