"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6441,0,0,0,0,0,0,0,-0.0722,0,0,0,0,0,0,0.093,0,0.1799,0,0
"X2",0,0.5635,0.1103,0,-0.0813,0,0,-0.0997,0,-0.1009,0,0,0,0,0.1407,0,0,0.2555,0,0.1714
"X3",0,0,0.4713,0,0,0,0.0558,0,-0.0123,0,0,0.4047,0,0,0,0,0,0,0,0.0387
"X4",0,0,-0.0385,0.461,0,0,0,0,0,0,0.0772,0.1553,0,0,0.2924,0,0.1146,0,0,0
"X5",0,0,0,0.1413,0.6046,0,-0.0399,0,0,-0.1186,0,0,0,0,0,0.1263,0.0986,0,0,0.1083
"X6",0,0,0,-0.088,0,0.4314,0,0,0,0.2754,0,0,0,0.136,0,0,0,0,0.2,0
"X7",0,0,0,0,0,-0.1118,0.5901,0,0,0,0,0,0.1778,0,0,0,0,0,0,0.2368
"X8",0,0,0,0,0,-0.1107,0,0.6299,0.1533,-0.0974,0,0,0,0,0,0.1482,0,0,0,0.1198
"X9",-0.0418,-0.093,0,0,0,0,0,0,0.5069,0,0,0.1354,0,0.1008,0,0,0,0.2987,0,0.0474
"X10",0,0,0,0,0,0,0.0778,0,0,0.4035,0,0,0,0,0,0.4194,0,0,0,0
