"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6446,0,0,0,0,0,0,0,-0.061,0,0,0,0,0,0,0.1032,0,0.1444,0,0
"X2",0,0.6004,0.0805,0,-0.089,0,0,-0.1177,0,-0.0906,0,0,0,0,0.1701,0,0,0.279,0,0.102
"X3",0,0,0.4967,0,0,0,0.0573,0,-0.026,0,0,0.3625,0,0,0,0,0,0,0,0.0766
"X4",0,0,-0.0496,0.5334,0,0,0,0,0,0,0.0721,0.1514,0,0,0.2377,0,0.0958,0,0,0
"X5",0,0,0,0.0679,0.6339,0,-0.0637,0,0,-0.1016,0,0,0,0,0,0.1362,0.1226,0,0,0.0969
"X6",0,0,0,-0.1087,0,0.5183,0,0,0,0.1453,0,0,0,0.1782,0,0,0,0,0.1787,0
"X7",0,0,0,0,0,-0.0765,0.6008,0,0,0,0,0,0.171,0,0,0,0,0,0,0.1854
"X8",0,0,0,0,0,-0.0709,0,0.5914,0.1566,-0.065,0,0,0,0,0,0.2106,0,0,0,0.0405
"X9",-0.0613,-0.0857,0,0,0,0,0,0,0.4782,0,0,0.1261,0,0.1239,0,0,0,0.3247,0,0.0426
"X10",0,0,0,0,0,0,0.0713,0,0,0.4094,0,0,0,0,0,0.4616,0,0,0,0
