"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6373,0,0,0,0,0,0,0,-0.0588,0,0,0,0,0,0,0.109,0,0.1285,0,0
"X2",0,0.6242,0.0605,0,-0.1134,0,0,-0.1128,0,-0.1089,0,0,0,0,0.1737,0,0,0.2484,0,0.1258
"X3",0,0,0.4914,0,0,0,0.0816,0,-0.028,0,0,0.3792,0,0,0,0,0,0,0,0.0417
"X4",0,0,-0.0773,0.523,0,0,0,0,0,0,0.068,0.1657,0,0,0.2277,0,0.1276,0,0,0
"X5",0,0,0,0.121,0.6138,0,-0.0469,0,0,-0.095,0,0,0,0,0,0.0987,0.1037,0,0,0.1102
"X6",0,0,0,-0.0632,0,0.494,0,0,0,0.1699,0,0,0,0.1662,0,0,0,0,0.18,0
"X7",0,0,0,0,0,-0.1164,0.5941,0,0,0,0,0,0.1741,0,0,0,0,0,0,0.2177
"X8",0,0,0,0,0,-0.0879,0,0.5947,0.1778,-0.0587,0,0,0,0,0,0.1589,0,0,0,0.0624
"X9",-0.0478,-0.0846,0,0,0,0,0,0,0.4918,0,0,0.1397,0,0.1084,0,0,0,0.3259,0,0.0392
"X10",0,0,0,0,0,0,0.0844,0,0,0.4163,0,0,0,0,0,0.4209,0,0,0,0
