"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.674,0,0,0,0,0,0,0,-0.064,0,0,0,0,0,0,0.0935,0,0.1432,0,0
"X2",0,0.5883,0.0827,0,-0.0427,0,0,-0.1078,0,-0.1635,0,0,0,0,0.1182,0,0,0.2751,0,0.1971
"X3",0,0,0.4718,0,0,0,0.0733,0,-0.01,0,0,0.3736,0,0,0,0,0,0,0,0.0567
"X4",0,0,-0.0657,0.4767,0,0,0,0,0,0,0.0973,0.1455,0,0,0.2933,0,0.1242,0,0,0
"X5",0,0,0,0.078,0.6641,0,-0.0835,0,0,-0.121,0,0,0,0,0,0.0685,0.1355,0,0,0.1245
"X6",0,0,0,-0.0999,0,0.4948,0,0,0,0.1791,0,0,0,0.181,0,0,0,0,0.1774,0
"X7",0,0,0,0,0,-0.0925,0.5936,0,0,0,0,0,0.1763,0,0,0,0,0,0,0.2112
"X8",0,0,0,0,0,-0.1118,0,0.598,0.1586,-0.1193,0,0,0,0,0,0.2159,0,0,0,0.1195
"X9",-0.0469,-0.0714,0,0,0,0,0,0,0.4991,0,0,0.1163,0,0.112,0,0,0,0.3282,0,0.0413
"X10",0,0,0,0,0,0,0.0709,0,0,0.4456,0,0,0,0,0,0.4014,0,0,0,0
