"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6478,0,0,0,0,0,0,0,-0.0735,0,0,0,0,0,0,0.118,0,0.157,0,0
"X2",0,0.5987,0.0603,0,-0.066,0,0,-0.117,0,-0.0647,0,0,0,0,0.1473,0,0,0.2679,0,0.107
"X3",0,0,0.4711,0,0,0,0.0924,0,0.0055,0,0,0.3672,0,0,0,0,0,0,0,0.0689
"X4",0,0,-0.107,0.5257,0,0,0,0,0,0,0.0771,0.1413,0,0,0.2482,0,0.1264,0,0,0
"X5",0,0,0,0.1548,0.5814,0,-0.0328,0,0,-0.1106,0,0,0,0,0,0.1293,0.102,0,0,0.1074
"X6",0,0,0,-0.0916,0,0.4655,0,0,0,0.2189,0,0,0,0.1921,0,0,0,0,0.1627,0
"X7",0,0,0,0,0,-0.0952,0.604,0,0,0,0,0,0.1405,0,0,0,0,0,0,0.2196
"X8",0,0,0,0,0,-0.0754,0,0.5776,0.1918,-0.0955,0,0,0,0,0,0.1788,0,0,0,0.0961
"X9",-0.0522,-0.0553,0,0,0,0,0,0,0.4587,0,0,0.1117,0,0.1225,0,0,0,0.3352,0,0.058
"X10",0,0,0,0,0,0,0.0501,0,0,0.4168,0,0,0,0,0,0.4409,0,0,0,0
