"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.655,0,0,0,0,0,0,0,-0.0766,0,0,0,0,0,0,0.1166,0,0.1414,0,0
"X2",0,0.5256,0.1675,0,-0.0642,0,0,-0.1097,0,-0.0896,0,0,0,0,0.1248,0,0,0.2708,0,0.1358
"X3",0,0,0.4533,0,0,0,0.0517,0,-0.0912,0,0,0.4541,0,0,0,0,0,0,0,0.0754
"X4",0,0,-0.0958,0.4916,0,0,0,0,0,0,0.0699,0.1753,0,0,0.2685,0,0.1217,0,0,0
"X5",0,0,0,0.137,0.5877,0,-0.0792,0,0,-0.1027,0,0,0,0,0,0.1229,0.1354,0,0,0.1081
"X6",0,0,0,-0.1381,0,0.5279,0,0,0,0.1483,0,0,0,0.2294,0,0,0,0,0.1345,0
"X7",0,0,0,0,0,-0.086,0.5877,0,0,0,0,0,0.1833,0,0,0,0,0,0,0.2078
"X8",0,0,0,0,0,-0.0588,0,0.6425,0.0892,-0.0999,0,0,0,0,0,0.2223,0,0,0,0.0638
"X9",-0.0405,-0.0463,0,0,0,0,0,0,0.4694,0,0,0.0955,0,0.1343,0,0,0,0.3247,0,0.067
"X10",0,0,0,0,0,0,0.0604,0,0,0.4045,0,0,0,0,0,0.4839,0,0,0,0
