"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6652,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,0.1092,0,0.1737,0,0
"X2",0,0.5366,0.1438,0,-0.05,0,0,-0.1312,0,-0.1179,0,0,0,0,0.1351,0,0,0.2857,0,0.1512
"X3",0,0,0.4998,0,0,0,0.0368,0,-0.0649,0,0,0.3799,0,0,0,0,0,0,0,0.0795
"X4",0,0,-0.0472,0.4978,0,0,0,0,0,0,0.0794,0.1512,0,0,0.2844,0,0.0778,0,0,0
"X5",0,0,0,0.1355,0.6102,0,-0.0585,0,0,-0.1216,0,0,0,0,0,0.1285,0.0868,0,0,0.0946
"X6",0,0,0,-0.0983,0,0.5219,0,0,0,0.1471,0,0,0,0.1934,0,0,0,0,0.1573,0
"X7",0,0,0,0,0,-0.0211,0.5836,0,0,0,0,0,0.1854,0,0,0,0,0,0,0.1706
"X8",0,0,0,0,0,-0.0853,0,0.6511,0.0927,-0.0838,0,0,0,0,0,0.2092,0,0,0,0.0861
"X9",-0.0373,-0.0491,0,0,0,0,0,0,0.4816,0,0,0.0933,0,0.132,0,0,0,0.3454,0,0.0253
"X10",0,0,0,0,0,0,0.0228,0,0,0.4506,0,0,0,0,0,0.4528,0,0,0,0
