"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6467,0,0,0,0,0,0,0,-0.0692,0,0,0,0,0,0,0.0966,0,0.1802,0,0
"X2",0,0.5523,0.1039,0,-0.0718,0,0,-0.1083,0,-0.0933,0,0,0,0,0.1457,0,0,0.2971,0,0.1567
"X3",0,0,0.476,0,0,0,0.0706,0,-0.051,0,0,0.4041,0,0,0,0,0,0,0,0.0562
"X4",0,0,-0.0494,0.473,0,0,0,0,0,0,0.0587,0.1443,0,0,0.3064,0,0.1192,0,0,0
"X5",0,0,0,0.0752,0.6327,0,-0.0615,0,0,-0.1014,0,0,0,0,0,0.1282,0.1304,0,0,0.0964
"X6",0,0,0,-0.0875,0,0.4669,0,0,0,0.2264,0,0,0,0.1775,0,0,0,0,0.1408,0
"X7",0,0,0,0,0,-0.0707,0.5716,0,0,0,0,0,0.1826,0,0,0,0,0,0,0.2146
"X8",0,0,0,0,0,-0.0985,0,0.6538,0.0692,-0.1275,0,0,0,0,0,0.2212,0,0,0,0.1186
"X9",-0.0427,-0.0386,0,0,0,0,0,0,0.4719,0,0,0.0978,0,0.1068,0,0,0,0.3542,0,0.0472
"X10",0,0,0,0,0,0,0.071,0,0,0.3975,0,0,0,0,0,0.4469,0,0,0,0
